Study,Experiment,Item_nr,Item_status,Negation,Polarity,Inference_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad
Martyetal_2022,Exp_4,25,Test,High,Negative,SI,Bad,Mia,It is not certain that the mystery box contains a yellow ball.,A-A-A,a yellow ball,a yellow ball,a yellow ball,yellow,green,grey,blue,Bad,Good,1|5|18|14|13|4|23|7|17|24|9|12|22|16|19|20|10|15|2|3|8|6|21|11,-6.405508995056152,-5.928946495056152,-6.405508995056152,-5.928946495056152
Martyetal_2022,Exp_4,26,Test,High,Positive,DIST,Good,Mia,It is certain that the mystery box contains either a grey ball or a blue ball.,A-AB-B,a grey ball,a grey ball and a blue ball,a blue ball,grey,blue,green,yellow,Bad,Good,22|24|19|9|3|6|15|8|10|5|7|18|4|2|12|11|14|13|20|21|23|16|1|17,-6.229555130004883,-6.081117630004883,-6.229555130004883,-6.081117630004883
Martyetal_2022,Exp_4,27,Test,High,Negative,FC,Target,Mia,It is not certain that the mystery box contains both a yellow ball and a green ball.,A-AB-A,a yellow ball,a yellow and a green ball,a yellow ball,yellow,green,grey,blue,Bad,Good,1|9|4|24|17|3|11|13|22|19|15|20|5|18|23|6|16|14|2|21|10|12|7|8,-6.209572792053223,-5.740822792053223,-6.209572792053223,-5.740822792053223
Martyetal_2022,Exp_4,28,Test,High,Negative,DIST,Good,Sam,It is not possible that the mystery box contains both a blue ball and a yellow ball.,A-B-A,a blue ball,a yellow ball,a blue ball,blue,yellow,green,grey,Bad,Good,18|22|19|8|20|17|6|4|7|1|15|23|21|11|2|3|9|5|16|13|12|10|24|14,-6.355572700500488,-6.050885200500488,-6.355572700500488,-6.050885200500488
Martyetal_2022,Exp_4,29,Test,High,Positive,II,Good,Sam,The mystery box contains either a grey ball or a green ball.,A-B-A,a grey ball,a green ball,a grey ball,grey,green,yellow,blue,Bad,Good,4|13|14|18|16|15|10|12|17|23|19|5|1|9|22|11|3|6|21|24|7|8|20|2,-6.488335609436035,-6.121148109436035,-6.488335609436035,-6.121148109436035
Martyetal_2022,Exp_4,30,Test,High,Positive,FC,Target,Mia,It is possible that the mystery box contains either a grey ball or a blue ball.,A-C-A,a grey ball,a yellow ball,a grey ball,grey,blue,yellow,green,Bad,Good,6|18|21|19|9|20|3|14|7|15|2|23|24|10|17|5|11|16|12|22|13|4|1|8,-6.2660603523254395,-5.8051228523254395,-6.2660603523254395,-5.8051228523254395
Martyetal_2022,Exp_4,31,Test,High,Positive,II,Target,Sam,The mystery box contains either a grey ball or a green ball.,A-A-A,a grey ball,a grey ball,a grey ball,grey,green,blue,yellow,Bad,Good,18|4|20|16|15|3|14|24|13|7|1|19|6|9|10|12|22|21|2|5|11|8|17|23,-6.474034786224365,-6.208409786224365,-6.474034786224365,-6.208409786224365
Martyetal_2022,Exp_4,32,Test,High,Negative,II,Good,Mia,The mystery box does not contain both a grey ball and a green ball.,A-B-A,a grey ball,a green ball,a grey ball,grey,green,blue,yellow,Bad,Good,8|20|12|10|5|2|14|1|4|9|3|7|11|16|18|22|23|17|6|15|21|13|19|24,-6.2322235107421875,-5.9431610107421875,-6.2322235107421875,-5.9431610107421875
Martyetal_2022,Exp_4,33,Test,High,Positive,FC,Target,Sam,It is possible that the mystery box contains either a yellow ball or a green ball.,A-C-A,a yellow ball,a grey ball,a yellow ball,yellow,green,grey,blue,Bad,Good,24|12|11|7|10|13|1|6|14|9|22|23|8|16|3|19|20|18|15|4|17|5|21|2,-6.415775775909424,-5.915775775909424,-6.415775775909424,-5.915775775909424
Martyetal_2022,Exp_4,34,Test,High,Positive,SI,Bad,Mia,It is possible that the mystery box contains a yellow ball.,D-D-D,a green ball,a green ball,a green ball,yellow,blue,grey,green,Bad,Good,15|21|14|22|9|18|17|12|23|7|6|13|1|8|10|2|16|19|4|5|20|3|11|24,-6.1706953048706055,-5.9128828048706055,-6.1706953048706055,-5.9128828048706055
Martyetal_2022,Exp_4,35,Test,High,Positive,SI,Good,Sam,It is possible that the mystery box contains a green ball.,A-D-C,a green ball,a yellow ball,a grey ball,green,blue,grey,yellow,Bad,Good,5|3|20|1|19|7|4|22|21|12|17|10|24|14|2|8|23|6|15|11|18|16|13|9,-6.288149356842041,-6.045961856842041,-6.288149356842041,-6.045961856842041
Martyetal_2022,Exp_4,36,Test,High,Negative,FC,Target,Sam,It is not certain that the mystery box contains both a green ball and a blue ball.,A-AB-A,a green ball,a green ball and a blue ball,a green ball,green,blue,grey,yellow,Bad,Good,16|2|10|12|4|1|15|17|6|5|14|23|8|7|22|19|13|21|9|3|18|11|20|24,-6.302410125732422,-5.927410125732422,-6.302410125732422,-5.927410125732422
Martyetal_2022,Exp_4,37,Test,High,Negative,FC,Bad,Sam,It is not certain that the mystery box contains both a blue ball and a grey ball.,AB-AB-AB,a blue ball and a grey ball,a blue ball and a grey ball,a blue ball and a grey ball,blue,grey,yellow,green,Bad,Good,7|11|23|3|1|12|2|13|19|20|6|21|16|15|14|9|22|5|8|24|17|18|4|10,-6.395572185516357,-6.044009685516357,-6.395572185516357,-6.044009685516357
Martyetal_2022,Exp_4,38,Test,High,Positive,DIST,Target,Mia,It is certain that the mystery box contains either a green ball or a grey ball.,A-A-A,a green ball,a green ball,a green ball,green,grey,blue,yellow,Bad,Good,1|20|15|12|16|2|4|21|11|5|18|6|14|19|3|9|17|23|13|22|8|24|7|10,-6.397757530212402,-6.030570030212402,-6.397757530212402,-6.030570030212402
Martyetal_2022,Exp_4,39,Test,High,Negative,DIST,Good,Sam,It is not possible that the mystery box contains both a blue ball and a grey ball.,A-B-A,a blue ball,a grey ball,a blue ball,blue,grey,yellow,green,Bad,Good,3|24|8|6|21|5|23|2|4|18|13|11|16|10|9|19|22|14|20|17|15|12|1|7,-6.30121374130249,-5.99652624130249,-6.30121374130249,-5.99652624130249
Martyetal_2022,Exp_4,40,Test,High,Negative,DIST,Target,Sam,It is not possible that the mystery box contains both a yellow ball and a green ball.,A-A-A,a yellow ball,a yellow ball,a yellow ball,yellow,green,grey,blue,Bad,Good,4|11|14|23|1|2|9|3|15|16|6|7|13|20|12|24|21|22|18|17|8|10|5|19,-6.317234039306641,-5.996921539306641,-6.317234039306641,-5.996921539306641
Martyetal_2022,Exp_4,41,Test,High,Positive,DIST,Bad,Sam,It is certain that the mystery box contains either a green ball or a grey ball.,A-C-B,a green ball,a blue ball,a grey ball,green,grey,blue,yellow,Bad,Good,24|22|23|7|1|17|19|9|15|8|4|16|2|12|14|6|11|18|13|10|20|21|5|3,-6.426552772521973,-6.168740272521973,-6.426552772521973,-6.168740272521973
Martyetal_2022,Exp_4,42,Test,High,Positive,DIST,Target,Mia,It is certain that the mystery box contains either a yellow ball or a blue ball.,A-A-A,a yellow ball,a yellow ball,a yellow ball,yellow,blue,green,grey,Bad,Good,12|11|18|22|15|24|4|5|1|9|3|23|8|20|14|2|16|7|19|17|10|21|6|13,-6.466220855712891,-6.091220855712891,-6.466220855712891,-6.091220855712891
Martyetal_2022,Exp_4,43,Test,High,Negative,FC,Bad,Mia,It is not certain that the mystery box contains both a yellow ball and a grey ball.,AB-AB-AB,a yellow ball and a grey ball,a yellow ball and a grey ball,a yellow ball and a grey ball,yellow,grey,green,blue,Bad,Good,15|13|12|11|14|17|16|8|24|22|6|7|4|10|23|2|9|3|5|18|21|1|19|20,-6.375190734863281,-5.968940734863281,-6.375190734863281,-5.968940734863281
Martyetal_2022,Exp_4,44,Test,High,Positive,SI,Good,Sam,It is possible that the mystery box contains a grey ball.,A-D-C,a grey ball,a yellow ball,a blue ball,grey,green,blue,yellow,Bad,Good,21|15|22|17|14|5|18|9|13|1|10|16|23|3|2|19|20|4|8|11|6|7|12|24,-6.4293532371521,-6.1402907371521,-6.4293532371521,-6.1402907371521
Martyetal_2022,Exp_4,45,Test,High,Positive,II,Bad,Sam,The mystery box contains either a blue ball or a grey ball.,D-C-D,a green ball,a yellow ball,a green ball,blue,grey,yellow,green,Bad,Good,7|11|4|16|5|15|21|2|14|6|18|17|13|10|9|20|22|8|24|19|3|12|23|1,-6.633913040161133,-6.196413040161133,-6.633913040161133,-6.196413040161133
Martyetal_2022,Exp_4,46,Test,High,Negative,SI,Target,Sam,It is not certain that the mystery box contains a blue ball.,D-D-D,a grey ball,a grey ball,a grey ball,blue,yellow,green,grey,Bad,Good,5|19|2|15|1|13|11|6|9|12|7|21|8|16|18|4|10|3|22|24|17|14|23|20,-6.324741363525391,-6.098178863525391,-6.324741363525391,-6.098178863525391
Martyetal_2022,Exp_4,47,Test,High,Negative,DIST,Bad,Mia,It is not possible that the mystery box contains both a yellow ball and a blue ball.,A-AB-B,a yellow ball,a yellow ball and a blue ball,a blue ball,yellow,blue,green,grey,Bad,Good,17|7|14|13|5|15|1|19|9|18|8|4|16|20|23|21|24|6|10|12|22|11|3|2,-6.198788642883301,-5.980038642883301,-6.198788642883301,-5.980038642883301
Martyetal_2022,Exp_4,48,Test,High,Positive,II,Bad,Sam,The mystery box contains either a grey ball or a yellow ball.,D-C-D,a green ball,a blue ball,a green ball,grey,yellow,blue,green,Bad,Good,11|18|17|15|12|7|1|2|20|21|10|5|13|4|24|14|16|6|23|22|3|9|19|8,-6.537880897521973,-6.155068397521973,-6.537880897521973,-6.155068397521973
Martyetal_2022,Exp_4,49,Test,High,Positive,FC,Good,Mia,It is possible that the mystery box contains either a yellow ball or a grey ball.,A-C-B,a yellow ball,a blue ball,a grey ball,yellow,grey,blue,green,Bad,Good,20|12|14|9|8|7|22|23|5|3|11|2|13|17|6|4|24|1|16|18|15|19|10|21,-6.045557022094727,-5.858057022094727,-6.045557022094727,-5.858057022094727
