Study,Experiment,Item_nr,Item_status,Sentence_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad
Deganoetal_2024,Exp_2,9,Test,Control_2,Bad,Mia,`The mystery box does not contain a grey ball.',A-CD-A,a grey ball,a grey ball,a blue ball and a green ball,grey,yellow,blue,green,Bad,Good,7|2|6|4|8|3|1|5,-2.287797451019287,-1.9752975702285767,-2.287797451019287,-1.9752975702285767
Deganoetal_2024,Exp_2,10,Test,Control_3,Good,Sam,`The mystery box contains a yellow ball and a blue ball.',AB-AB-AB,a yellow ball and a blue ball,a yellow ball and a blue ball,a yellow ball and a blue ball,yellow,blue,grey,green,Bad,Good,8|1|2|7|3|6|5|4,-3.1726927757263184,-3.3367552757263184,-3.1726927757263184,-3.3367552757263184
Deganoetal_2024,Exp_2,11,Test,Control_4,Good,Sam,`The mystery box does not contain a grey ball or a blue ball.',C-CD-C,a green ball,a green ball and a yellow ball,a green ball,grey,blue,green,yellow,Bad,Good,8|5|7|6|4|1|3|2,-2.751408338546753,-2.556095838546753,-2.751408338546753,-2.556095838546753
Deganoetal_2024,Exp_2,12,Test,Test,Good,Mia,`The mystery box contains a green ball or a blue ball.',A-AA-B,a green ball and a green ball,a blue ball,a green ball,green,blue,grey,yellow,Bad,Good,3|1|8|6|5|4|2|7,-2.3286187648773193,-2.0473687648773193,-2.3286187648773193,-2.0473687648773193
Deganoetal_2024,Exp_2,13,Test,Control_1,Good,Sam,`The mystery box contains a green ball.',A-A-A,a green ball,a green ball,a green ball,green,grey,yellow,blue,Bad,Good,4|3|7|2|5|8|6|1,-2.675980806350708,-2.777543306350708,-2.675980806350708,-2.777543306350708
Deganoetal_2024,Exp_2,14,Test,Control_4,Good,Mia,`The mystery box does not contain a green ball or a blue ball.',C-CD-C,a grey ball,a grey ball,a grey ball and a yellow ball,green,blue,grey,yellow,Bad,Good,4|1|3|6|7|2|5|8,-3.038026809692383,-2.897401809692383,-3.038026809692383,-2.897401809692383
Deganoetal_2024,Exp_2,15,Test,Test,Good,Mia,`The mystery box contains a blue ball or a green ball.',A-AA-B,a green ball,a blue ball,a blue ball and a blue ball,blue,green,yellow,grey,Bad,Good,5|6|3|4|8|1|2|7,-2.8561174869537354,-2.7233049869537354,-2.8561174869537354,-2.7233049869537354
Deganoetal_2024,Exp_2,16,Test,Test,Bad,Sam,`The mystery box contains a green ball or a grey ball.',A-CD-B,a green ball,a yellow ball and a blue ball,a grey ball,green,grey,yellow,blue,Bad,Good,2|6|4|1|3|8|5|7,-2.5681843757629395,-2.3572468757629395,-2.5681843757629395,-2.3572468757629395
Deganoetal_2024,Exp_2,17,Test,Control_1,Bad,Mia,`The mystery box contains a green ball.',A-CD-C,a green ball,a grey ball,a grey ball and a yellow ball,green,blue,grey,yellow,Bad,Good,3|8|6|7|5|4|2|1,-2.667407274246216,-2.386157274246216,-2.667407274246216,-2.386157274246216
Deganoetal_2024,Exp_2,18,Test,Control_4,Bad,Mia,`The mystery box does not contain a grey ball or a green ball.',A-CD-B,a grey ball,a green ball,a yellow ball and a blue ball,grey,green,yellow,blue,Bad,Good,1|2|3|8|7|4|5|6,-3.174342155456543,-2.979029655456543,-3.174342155456543,-2.979029655456543
Deganoetal_2024,Exp_2,19,Test,Control_2,Good,Sam,`The mystery box does not contain a green ball.',C-CD-C,a blue ball,a blue ball and a yellow ball,a blue ball,green,grey,blue,yellow,Bad,Good,1|7|2|4|8|5|6|3,-2.8716914653778076,-2.3404414653778076,-2.8716914653778076,-2.3404414653778076
