Study,Experiment,Item_nr,Item_status,Negation,Polarity,Inference_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad
Martyetal_2022,Exp_5,25,Test,Intermediate,Negative,SI,Bad,Mia,It is possible that the mystery box does not contain a blue ball.,A-A-A,a blue ball,a blue ball,a blue ball,blue,yellow,green,grey,Bad,Good,10|13|5|16|6|2|1|23|19|14|22|24|7|15|11|18|21|8|4|20|3|9|12|17,-0.8726806044578552,-0.5601806044578552,-0.8726806044578552,-0.5601806044578552
Martyetal_2022,Exp_5,26,Test,Intermediate,Positive,DIST,Bad,Mia,It is certain that the mystery box contains either a blue ball or a grey ball.,A-C-B,a blue ball,a green ball,a grey ball,blue,grey,green,yellow,Bad,Good,17|15|7|14|19|9|2|1|24|11|4|21|5|16|22|13|6|18|3|8|20|12|23|10,-0.7980371713638306,-0.6261621713638306,-0.7980371713638306,-0.6261621713638306
Martyetal_2022,Exp_5,27,Test,Intermediate,Positive,II,Good,Mia,The mystery box contains either a yellow ball or a blue ball.,A-B-A,a yellow ball,a blue ball,a yellow ball,yellow,blue,green,grey,Bad,Good,4|10|3|20|9|11|19|13|1|17|23|16|15|24|18|2|12|8|14|6|21|5|22|7,-0.8418079018592834,-0.6074329018592834,-0.8418079018592834,-0.6074329018592834
Martyetal_2022,Exp_5,28,Test,Intermediate,Positive,FC,Target,Sam,It is possible that the mystery box contains either a grey ball or a blue ball.,A-C-A,a grey ball,a green ball,a grey ball,grey,blue,green,yellow,Bad,Good,4|6|11|1|5|8|21|13|20|23|19|24|14|3|17|12|9|2|18|7|22|10|16|15,-0.8656182885169983,-0.5843682885169983,-0.8656182885169983,-0.5843682885169983
Martyetal_2022,Exp_5,29,Test,Intermediate,Negative,FC,Bad,Mia,It is possible that the mystery box does not contain both a green ball and a yellow ball.,AB-AB-AB,a green ball and a yellow ball,a green ball and a yellow ball,a green ball and a yellow ball,green,yellow,blue,grey,Bad,Good,1|3|4|22|7|8|21|9|6|24|18|11|14|23|19|17|20|10|12|5|2|13|16|15,-0.739648163318634,-0.677148163318634,-0.739648163318634,-0.677148163318634
Martyetal_2022,Exp_5,30,Test,Intermediate,Negative,SI,Good,Mia,It is possible that the mystery box does not contain a grey ball.,A-D-A,a grey ball,a blue ball,a grey ball,grey,green,yellow,blue,Bad,Good,7|11|19|9|24|18|12|17|23|15|8|21|22|20|2|14|16|3|10|6|4|5|1|13,-0.9747169017791748,-0.5059669017791748,-0.9747169017791748,-0.5059669017791748
Martyetal_2022,Exp_5,31,Test,Intermediate,Negative,SI,Target,Sam,It is possible that the mystery box does not contain a yellow ball.,D-D-D,a green ball,a green ball,a green ball,yellow,blue,grey,green,Bad,Good,2|7|18|1|3|16|6|13|10|14|5|20|23|19|22|17|15|21|9|8|11|12|24|4,-0.7941160798072815,-0.6222410798072815,-0.7941160798072815,-0.6222410798072815
Martyetal_2022,Exp_5,32,Test,Intermediate,Negative,FC,Good,Sam,It is possible that the mystery box does not contain both a grey ball and a yellow ball.,A-AB-B,a grey ball,a grey ball and a yellow ball,a yellow ball,grey,yellow,blue,green,Bad,Good,19|17|14|11|12|5|16|23|3|9|13|22|6|18|7|2|8|24|4|1|10|15|20|21,-0.852057158946991,-0.570807158946991,-0.852057158946991,-0.570807158946991
Martyetal_2022,Exp_5,33,Test,Intermediate,Positive,SI,Good,Mia,It is possible that the mystery box contains a blue ball.,A-D-C,a blue ball,a yellow ball,a grey ball,blue,green,grey,yellow,Bad,Good,15|16|10|23|4|24|7|17|20|13|3|2|1|14|21|22|19|9|5|11|6|12|18|8,-0.7707042694091797,-0.6457042694091797,-0.7707042694091797,-0.6457042694091797
Martyetal_2022,Exp_5,34,Test,Intermediate,Positive,SI,Target,Mia,It is possible that the mystery box contains a green ball.,A-A-A,a green ball,a green ball,a green ball,green,grey,blue,yellow,Bad,Good,2|14|24|6|7|4|5|18|20|15|17|21|13|9|10|16|12|8|3|23|22|1|19|11,-0.6388053894042969,-0.8263053894042969,-0.6388053894042969,-0.8263053894042969
Martyetal_2022,Exp_5,35,Test,Intermediate,Positive,DIST,Target,Sam,It is certain that the mystery box contains either a grey ball or a yellow ball.,A-A-A,a grey ball,a grey ball,a grey ball,grey,yellow,green,blue,Bad,Good,13|24|2|10|20|5|8|1|15|4|22|9|14|12|17|21|6|18|3|23|7|19|16|11,-1.0648894309997559,-0.47113949060440063,-1.0648894309997559,-0.47113949060440063
Martyetal_2022,Exp_5,36,Test,Intermediate,Positive,II,Bad,Sam,The mystery box contains either a grey ball or a green ball.,D-C-D,a yellow ball,a blue ball,a yellow ball,grey,green,blue,yellow,Bad,Good,6|1|2|21|14|12|8|16|17|9|10|13|3|5|4|7|19|22|11|18|24|20|23|15,-1.121089220046997,-0.43358924984931946,-1.121089220046997,-0.43358924984931946
Martyetal_2022,Exp_5,37,Test,Intermediate,Negative,II,Bad,Mia,The mystery box does not contain both a green ball and a blue ball.,AB-AB-AB,a green ball and a blue ball,a green ball and a blue ball,a green ball and a blue ball,green,blue,yellow,grey,Bad,Good,23|18|11|8|7|14|17|22|1|15|20|24|10|2|13|12|4|3|21|19|6|5|9|16,-0.8411957621574402,-0.5911957621574402,-0.8411957621574402,-0.5911957621574402
Martyetal_2022,Exp_5,38,Test,Intermediate,Positive,SI,Bad,Sam,It is possible that the mystery box contains a green ball.,D-D-D,a yellow ball,a yellow ball,a yellow ball,green,blue,grey,yellow,Bad,Good,20|3|1|14|17|6|8|24|18|21|22|11|15|23|12|19|10|7|9|4|5|16|13|2,-0.7823511362075806,-0.6417261362075806,-0.7823511362075806,-0.6417261362075806
Martyetal_2022,Exp_5,39,Test,Intermediate,Positive,II,Target,Mia,The mystery box contains either a grey ball or a green ball.,A-A-A,a grey ball,a grey ball,a grey ball,grey,green,blue,yellow,Bad,Good,2|22|19|6|5|18|16|17|3|15|11|23|14|10|4|20|12|9|13|8|21|7|1|24,-0.8172388076782227,-0.6297388076782227,-0.8172388076782227,-0.6297388076782227
Martyetal_2022,Exp_5,40,Test,Intermediate,Negative,SI,Target,Sam,It is possible that the mystery box does not contain a blue ball.,D-D-D,a green ball,a green ball,a green ball,blue,yellow,grey,green,Bad,Good,23|14|1|19|17|22|20|2|11|6|15|9|24|5|10|7|13|3|21|8|4|16|18|12,-0.8174617290496826,-0.5987117290496826,-0.8174617290496826,-0.5987117290496826
Martyetal_2022,Exp_5,41,Test,Intermediate,Negative,DIST,Bad,Mia,It is certain that the mystery box does not contain both a blue ball and a green ball.,A-AB-B,a blue ball,a blue ball and a green ball,a green ball,blue,green,grey,yellow,Bad,Good,21|9|15|18|17|22|8|19|23|4|24|13|16|5|6|3|20|1|7|14|10|2|11|12,-0.8406797051429749,-0.5906797051429749,-0.8406797051429749,-0.5906797051429749
Martyetal_2022,Exp_5,42,Test,Intermediate,Negative,SI,Target,Sam,It is possible that the mystery box does not contain a yellow ball.,D-D-D,a grey ball,a grey ball,a grey ball,yellow,green,blue,grey,Bad,Good,21|9|23|10|17|18|6|5|8|16|11|13|12|20|14|3|2|4|1|15|24|7|19|22,-0.7513028979301453,-0.6575528979301453,-0.7513028979301453,-0.6575528979301453
Martyetal_2022,Exp_5,43,Test,Intermediate,Positive,DIST,Bad,Mia,It is certain that the mystery box contains either a blue ball or a yellow ball.,A-C-B,a blue ball,a green ball,a yellow ball,blue,yellow,green,grey,Bad,Good,18|21|2|24|1|17|5|9|6|22|12|8|13|3|15|10|16|7|14|20|19|23|4|11,-0.808235764503479,-0.651985764503479,-0.808235764503479,-0.651985764503479
Martyetal_2022,Exp_5,44,Test,Intermediate,Positive,FC,Target,Sam,It is possible that the mystery box contains either a yellow ball or a grey ball.,A-C-A,a yellow ball,a blue ball,a yellow ball,yellow,grey,blue,green,Bad,Good,6|10|8|23|13|18|3|15|16|19|12|14|21|2|9|20|1|24|7|11|22|17|5|4,-0.6367698907852173,-0.7930198907852173,-0.6367698907852173,-0.7930198907852173
Martyetal_2022,Exp_5,45,Test,Intermediate,Negative,FC,Bad,Mia,It is possible that the mystery box does not contain both a green ball and a yellow ball.,AB-AB-AB,a green ball and a yellow ball,a green ball and a yellow ball,a green ball and a yellow ball,green,yellow,grey,blue,Bad,Good,17|10|14|23|3|2|12|8|4|9|18|1|20|13|19|6|11|5|15|22|16|7|24|21,-0.7924655675888062,-0.6205905675888062,-0.7924655675888062,-0.6205905675888062
Martyetal_2022,Exp_5,46,Test,Intermediate,Positive,FC,Bad,Mia,It is possible that the mystery box contains either a green ball or a grey ball.,D-C-D,a blue ball,a yellow ball,a blue ball,green,grey,yellow,blue,Bad,Good,20|18|16|3|13|2|8|9|12|4|14|5|10|23|24|15|19|22|6|11|1|21|17|7,-0.7892109751701355,-0.6329609751701355,-0.7892109751701355,-0.6329609751701355
Martyetal_2022,Exp_5,47,Test,Intermediate,Negative,FC,Good,Sam,It is possible that the mystery box does not contain both a grey ball and a blue ball.,A-AB-B,a grey ball,a grey ball and a blue ball,a blue ball,grey,blue,green,yellow,Bad,Good,10|18|6|21|22|23|15|24|16|20|8|11|2|3|9|19|4|17|14|12|1|13|7|5,-0.7597545385360718,-0.6660045385360718,-0.7597545385360718,-0.6660045385360718
Martyetal_2022,Exp_5,48,Test,Intermediate,Negative,DIST,Good,Mia,It is certain that the mystery box does not contain both a green ball and a grey ball.,A-B-A,a green ball,a grey ball,a green ball,green,grey,yellow,blue,Bad,Good,7|22|2|8|23|14|5|1|9|19|11|3|10|6|16|13|21|4|18|15|24|17|20|12,-0.7356000542640686,-0.6731000542640686,-0.7356000542640686,-0.6731000542640686
Martyetal_2022,Exp_5,49,Test,Intermediate,Negative,II,Good,Mia,The mystery box does not contain both a blue ball and a yellow ball.,A-B-A,a blue ball,a yellow ball,a blue ball,blue,yellow,grey,green,Bad,Good,9|10|16|5|12|2|6|4|11|17|19|24|13|21|22|23|15|8|14|1|18|3|7|20,-0.7357105016708374,-0.6732105016708374,-0.7357105016708374,-0.6732105016708374
Martyetal_2022,Exp_5,50,Test,Intermediate,Positive,SI,Target,Sam,It is possible that the mystery box contains a grey ball.,A-A-A,a grey ball,a grey ball,a grey ball,grey,blue,green,yellow,Bad,Good,20|8|14|18|10|6|19|11|2|17|4|9|21|23|3|7|22|1|16|13|12|5|15|24,-0.6951324343681335,-0.7420074343681335,-0.6951324343681335,-0.7420074343681335
Martyetal_2022,Exp_5,51,Test,Intermediate,Positive,II,Good,Mia,The mystery box contains either a grey ball or a yellow ball.,A-B-A,a grey ball,a yellow ball,a grey ball,grey,yellow,blue,green,Bad,Good,14|19|20|21|17|12|24|3|6|15|8|13|7|23|18|4|1|5|16|10|2|22|11|9,-1.1613420248031616,-0.395717054605484,-1.1613420248031616,-0.395717054605484
Martyetal_2022,Exp_5,52,Test,Intermediate,Positive,FC,Bad,Sam,It is possible that the mystery box contains either a yellow ball or a blue ball.,D-C-D,a grey ball,a green ball,a grey ball,yellow,blue,green,grey,Bad,Good,21|24|2|1|6|7|4|12|14|15|19|17|5|22|13|3|20|18|16|9|23|8|11|10,-0.8527863025665283,-0.6027863025665283,-0.8527863025665283,-0.6027863025665283
Martyetal_2022,Exp_5,53,Test,Intermediate,Negative,II,Target,Mia,The mystery box does not contain both a blue ball and a green ball.,A-A-A,a blue ball,a blue ball,a blue ball,blue,green,yellow,grey,Bad,Good,11|13|5|3|4|14|18|7|6|16|17|24|8|22|20|2|23|12|9|15|10|21|1|19,-0.842517614364624,-0.592517614364624,-0.842517614364624,-0.592517614364624
Martyetal_2022,Exp_5,54,Test,Intermediate,Positive,DIST,Good,Mia,It is certain that the mystery box contains either a grey ball or a blue ball.,A-AB-B,a grey ball,a grey ball and a blue ball,a blue ball,grey,blue,green,yellow,Bad,Good,9|2|20|18|23|8|22|1|16|4|15|5|24|17|21|10|14|3|11|13|12|7|19|6,-0.7763569951057434,-0.6357319951057434,-0.7763569951057434,-0.6357319951057434
Martyetal_2022,Exp_5,55,Test,Intermediate,Positive,SI,Good,Mia,It is possible that the mystery box contains a grey ball.,A-D-C,a grey ball,a yellow ball,a blue ball,grey,green,blue,yellow,Bad,Good,19|2|16|8|4|11|9|23|15|6|18|22|13|20|7|17|21|12|10|1|14|24|3|5,-0.7911257743835449,-0.6192507743835449,-0.7911257743835449,-0.6192507743835449
Martyetal_2022,Exp_5,56,Test,Intermediate,Positive,DIST,Bad,Mia,It is certain that the mystery box contains either a blue ball or a grey ball.,A-C-B,a blue ball,a yellow ball,a grey ball,blue,grey,yellow,green,Bad,Good,20|4|13|21|9|17|23|6|16|2|24|5|18|3|1|11|15|10|7|14|19|8|12|22,-0.9160171151161194,-0.5722671151161194,-0.9160171151161194,-0.5722671151161194
Martyetal_2022,Exp_5,57,Test,Intermediate,Negative,FC,Good,Sam,It is possible that the mystery box does not contain both a green ball and a grey ball.,A-AB-B,a green ball,a green ball and a grey ball,a grey ball,green,grey,blue,yellow,Bad,Good,5|16|4|17|6|20|3|23|10|19|15|13|7|12|14|9|18|2|21|1|8|11|22|24,-0.613970935344696,-0.832720935344696,-0.613970935344696,-0.832720935344696
Martyetal_2022,Exp_5,58,Test,Intermediate,Positive,II,Target,Mia,The mystery box contains either a green ball or a yellow ball.,A-A-A,a green ball,a green ball,a green ball,green,yellow,grey,blue,Bad,Good,18|5|22|11|20|6|14|10|9|4|23|7|21|24|12|3|1|17|13|2|16|8|19|15,-1.0869663953781128,-0.4463414251804352,-1.0869663953781128,-0.4463414251804352
Martyetal_2022,Exp_5,59,Test,Intermediate,Negative,SI,Bad,Sam,It is possible that the mystery box does not contain a blue ball.,A-A-A,a blue ball,a blue ball,a blue ball,blue,grey,green,yellow,Bad,Good,4|11|19|17|3|6|1|10|8|20|9|18|14|12|2|22|5|21|24|15|7|16|23|13,-0.787245512008667,-0.630995512008667,-0.787245512008667,-0.630995512008667
Martyetal_2022,Exp_5,60,Test,Intermediate,Negative,SI,Bad,Mia,It is possible that the mystery box does not contain a yellow ball.,A-A-A,a yellow ball,a yellow ball,a yellow ball,yellow,grey,blue,green,Bad,Good,11|15|24|21|16|6|9|20|17|18|5|4|10|23|2|3|8|14|13|22|1|12|7|19,-0.959672212600708,-0.506547212600708,-0.959672212600708,-0.506547212600708
