Study,Experiment,Modal_flavor,Item_nr,Item_status,Block,Quantifier_type,Sentence_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad
Martyetal_2023,Exp_2,Deontic,9,Test,Block_A,Nominal,Test,Bad,Sam,Every box contains a yellow ball or a green ball.,A-CD-C,a grey ball and a blue ball,a grey ball,a yellow ball,yellow,green,grey,blue,Bad,Good,5|63|1|2|3|8|60|59|58|61|7|62|4|6|64|57,-23.682884216308594,-23.136497497558594,-23.682884216308594,-23.136497497558594
Martyetal_2023,Exp_2,Deontic,10,Test,Block_A,Nominal,Control_4,Bad,Sam,No box contains a green ball or a grey ball.,A-CD-A,a green ball,a yellow ball and a blue ball,a green ball,green,grey,yellow,blue,Bad,Good,59|63|5|3|4|2|57|64|7|1|62|6|61|8|58|60,-23.728487014770508,-23.068086624145508,-23.728487014770508,-23.068086624145508
Martyetal_2023,Exp_2,Deontic,11,Test,Block_A,Nominal,Test,Good,Mia,Every box contains a yellow ball or a grey ball.,A-AB-B,a yellow ball,a yellow ball and a grey ball,a grey ball,yellow,grey,green,blue,Bad,Good,6|2|4|60|7|59|61|8|64|3|57|63|1|5|58|62,-23.531259536743164,-22.861337661743164,-23.531259536743164,-22.861337661743164
Martyetal_2023,Exp_2,Deontic,12,Test,Block_A,Nominal,Test,Good,Mia,Every box contains a green ball or a grey ball.,A-AB-B,a green ball,a green ball and a grey ball,a grey ball,green,grey,yellow,blue,Bad,Good,1|6|2|59|62|5|61|3|7|60|63|4|58|57|8|64,-23.471458435058594,-23.102806091308594,-23.471458435058594,-23.102806091308594
Martyetal_2023,Exp_2,Deontic,13,Test,Block_A,Nominal,Test,Target_2,Sam,Every box contains a grey ball or a green ball.,A-AC-AC,a grey ball and a yellow ball,a grey ball and a yellow ball,a grey ball,grey,green,yellow,blue,Bad,Good,63|2|6|58|4|5|1|60|3|8|59|57|62|64|7|61,-23.371044158935547,-23.236278533935547,-23.371044158935547,-23.236278533935547
Martyetal_2023,Exp_2,Deontic,14,Test,Block_A,Nominal,Test,Bad,Sam,Every box contains a green ball or a blue ball.,A-CD-C,a grey ball,a grey ball and a yellow ball,a green ball,green,blue,grey,yellow,Bad,Good,7|6|60|58|64|63|4|2|57|61|3|1|8|59|5|62,-23.824634552001953,-23.175220489501953,-23.824634552001953,-23.175220489501953
Martyetal_2023,Exp_2,Deontic,15,Test,Block_A,Nominal,Control_2,Good,Mia,Every box contains a grey ball and a yellow ball.,AB-AB-AB,a grey ball and a yellow ball,a grey ball and a yellow ball,a grey ball and a yellow ball,grey,yellow,blue,green,Bad,Good,57|1|64|63|4|58|5|8|3|60|59|7|2|6|62|61,-23.42434310913086,-23.01638412475586,-23.42434310913086,-23.01638412475586
Martyetal_2023,Exp_2,Deontic,16,Test,Block_A,Nominal,Control_4,Good,Mia,No box contains a blue ball or a yellow ball.,C-CD-C,a green ball,a green ball and a grey ball,a green ball,blue,yellow,green,grey,Bad,Good,61|60|58|7|62|6|57|59|63|2|1|3|4|8|64|5,-23.958663940429688,-23.440597534179688,-23.958663940429688,-23.440597534179688
Martyetal_2023,Exp_2,Deontic,17,Test,Block_A,Nominal,Control_2,Bad,Mia,Every box contains a grey ball and a green ball.,AB-CD-C,a grey ball and a green ball,a blue ball,a blue ball and a yellow ball,grey,green,blue,yellow,Bad,Good,1|63|5|61|6|59|2|57|3|7|4|62|8|60|58|64,-23.517587661743164,-23.040048599243164,-23.517587661743164,-23.040048599243164
Martyetal_2023,Exp_2,Deontic,18,Test,Block_A,Nominal,Control_3,Bad,Mia,No box contains a grey ball.,A-CD-A,a yellow ball and a blue ball,a grey ball,a grey ball,grey,green,yellow,blue,Bad,Good,64|57|2|63|5|62|59|4|6|60|8|7|1|3|58|61,-23.40336036682129,-22.76175880432129,-23.40336036682129,-22.76175880432129
Martyetal_2023,Exp_2,Deontic,19,Test,Block_A,Nominal,Control_1,Good,Sam,Every box contains a grey ball.,A-A-A,a grey ball,a grey ball,a grey ball,grey,green,blue,yellow,Bad,Good,62|3|64|4|57|8|7|5|6|61|63|60|2|58|59|1,-23.62480354309082,-23.50126838684082,-23.62480354309082,-23.50126838684082
