Study,Experiment,Modal_flavor,Item_nr,Item_status,Block,Quantifier_type,Sentence_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad
Martyetal_2023,Exp_2,Deontic,9,Test,Block_A,Nominal,Test,Bad,Sam,Every box contains a yellow ball or a green ball.,A-CD-C,a grey ball and a blue ball,a grey ball,a yellow ball,yellow,green,grey,blue,Bad,Good,62|4|7|58|63|6|64|57|5|3|61|8|60|2|59|1,-1.021714210510254,-0.4592142701148987,-1.021714210510254,-0.4592142701148987
Martyetal_2023,Exp_2,Deontic,10,Test,Block_A,Nominal,Control_4,Bad,Sam,No box contains a green ball or a grey ball.,A-CD-A,a green ball,a yellow ball and a blue ball,a green ball,green,grey,yellow,blue,Bad,Good,62|64|4|7|61|59|6|8|63|58|1|57|5|3|60|2,-1.0712122917175293,-0.4305872619152069,-1.0712122917175293,-0.4305872619152069
Martyetal_2023,Exp_2,Deontic,11,Test,Block_A,Nominal,Test,Good,Mia,Every box contains a yellow ball or a grey ball.,A-AB-B,a yellow ball,a yellow ball and a grey ball,a grey ball,yellow,grey,green,blue,Bad,Good,1|7|3|57|58|60|8|5|62|4|2|59|61|6|63|64,-0.49254313111305237,-0.97691810131073,-0.49254313111305237,-0.97691810131073
Martyetal_2023,Exp_2,Deontic,12,Test,Block_A,Nominal,Test,Good,Mia,Every box contains a green ball or a grey ball.,A-AB-B,a green ball,a green ball and a grey ball,a grey ball,green,grey,yellow,blue,Bad,Good,8|61|4|2|62|63|59|1|5|3|58|7|57|6|60|64,-0.7510409355163574,-0.6572909355163574,-0.7510409355163574,-0.6572909355163574
Martyetal_2023,Exp_2,Deontic,13,Test,Block_A,Nominal,Test,Target_2,Sam,Every box contains a grey ball or a green ball.,A-AC-AC,a grey ball and a yellow ball,a grey ball and a yellow ball,a grey ball,grey,green,yellow,blue,Bad,Good,58|5|57|64|60|59|61|2|62|6|8|4|1|7|3|63,-0.9817814230918884,-0.4817814230918884,-0.9817814230918884,-0.4817814230918884
Martyetal_2023,Exp_2,Deontic,14,Test,Block_A,Nominal,Test,Bad,Sam,Every box contains a green ball or a blue ball.,A-CD-C,a grey ball,a grey ball and a yellow ball,a green ball,green,blue,grey,yellow,Bad,Good,57|59|5|1|8|60|7|63|62|6|3|64|4|2|58|61,-0.9411789178848267,-0.5036789178848267,-0.9411789178848267,-0.5036789178848267
Martyetal_2023,Exp_2,Deontic,15,Test,Block_A,Nominal,Control_2,Good,Mia,Every box contains a grey ball and a yellow ball.,AB-AB-AB,a grey ball and a yellow ball,a grey ball and a yellow ball,a grey ball and a yellow ball,grey,yellow,blue,green,Bad,Good,7|63|5|62|57|59|3|61|60|1|4|6|58|8|2|64,-0.46795183420181274,-1.030451774597168,-0.46795183420181274,-1.030451774597168
Martyetal_2023,Exp_2,Deontic,16,Test,Block_A,Nominal,Control_4,Good,Mia,No box contains a blue ball or a yellow ball.,C-CD-C,a green ball,a green ball and a grey ball,a green ball,blue,yellow,green,grey,Bad,Good,62|64|5|2|3|57|8|1|7|4|60|58|6|59|61|63,-0.9367474317550659,-0.5148724317550659,-0.9367474317550659,-0.5148724317550659
Martyetal_2023,Exp_2,Deontic,17,Test,Block_A,Nominal,Control_2,Bad,Mia,Every box contains a grey ball and a green ball.,AB-CD-C,a grey ball and a green ball,a blue ball,a blue ball and a yellow ball,grey,green,blue,yellow,Bad,Good,63|64|2|8|4|61|58|59|62|7|1|60|3|6|5|57,-0.5245113372802734,-0.9463863372802734,-0.5245113372802734,-0.9463863372802734
Martyetal_2023,Exp_2,Deontic,18,Test,Block_A,Nominal,Control_3,Bad,Mia,No box contains a grey ball.,A-CD-A,a yellow ball and a blue ball,a grey ball,a grey ball,grey,green,yellow,blue,Bad,Good,8|3|6|5|61|62|60|64|2|63|1|4|7|57|59|58,-0.8240790963172913,-0.5897040963172913,-0.8240790963172913,-0.5897040963172913
