Study,Experiment,Item_nr,Item_status,Negation,Polarity,Inference_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad
Martyetal_2022,Exp_5,25,Test,Intermediate,Negative,SI,Bad,Mia,It is possible that the mystery box does not contain a blue ball.,A-A-A,a blue ball,a blue ball,a blue ball,blue,yellow,green,grey,Bad,Good,14|23|19|2|4|17|21|1|13|22|12|10|18|11|20|5|16|6|9|24|8|15|7|3,-27.542984008789062,-28.519546508789062,-27.542984008789062,-28.519546508789062
Martyetal_2022,Exp_5,26,Test,Intermediate,Positive,DIST,Bad,Mia,It is certain that the mystery box contains either a blue ball or a grey ball.,A-C-B,a blue ball,a green ball,a grey ball,blue,grey,green,yellow,Bad,Good,20|8|10|7|24|17|11|2|3|9|12|1|14|19|23|4|5|22|21|13|16|6|18|15,-27.776376724243164,-28.521493911743164,-27.776376724243164,-28.521493911743164
Martyetal_2022,Exp_5,27,Test,Intermediate,Positive,II,Good,Mia,The mystery box contains either a yellow ball or a blue ball.,A-B-A,a yellow ball,a blue ball,a yellow ball,yellow,blue,green,grey,Bad,Good,7|22|11|2|12|21|17|24|23|6|13|16|20|14|4|10|19|1|3|5|18|9|8|15,-27.556650161743164,-28.268564224243164,-27.556650161743164,-28.268564224243164
Martyetal_2022,Exp_5,28,Test,Intermediate,Positive,FC,Target,Sam,It is possible that the mystery box contains either a grey ball or a blue ball.,A-C-A,a grey ball,a green ball,a grey ball,grey,blue,green,yellow,Bad,Good,24|7|10|3|22|19|9|6|4|18|15|5|16|8|11|12|1|13|17|14|20|2|21|23,-27.484386444091797,-28.124034881591797,-27.484386444091797,-28.124034881591797
Martyetal_2022,Exp_5,29,Test,Intermediate,Negative,FC,Bad,Mia,It is possible that the mystery box does not contain both a green ball and a yellow ball.,AB-AB-AB,a green ball and a yellow ball,a green ball and a yellow ball,a green ball and a yellow ball,green,yellow,blue,grey,Bad,Good,22|19|11|24|6|15|7|20|9|16|21|3|4|1|14|23|18|17|5|10|12|2|13|8,-26.77149772644043,-28.00391960144043,-26.77149772644043,-28.00391960144043
Martyetal_2022,Exp_5,30,Test,Intermediate,Negative,SI,Good,Mia,It is possible that the mystery box does not contain a grey ball.,A-D-A,a grey ball,a blue ball,a grey ball,grey,green,yellow,blue,Bad,Good,5|22|12|18|9|11|10|15|16|19|4|1|21|2|17|20|14|3|6|24|13|7|23|8,-27.372081756591797,-28.056652069091797,-27.372081756591797,-28.056652069091797
Martyetal_2022,Exp_5,31,Test,Intermediate,Negative,SI,Target,Sam,It is possible that the mystery box does not contain a yellow ball.,D-D-D,a green ball,a green ball,a green ball,yellow,blue,grey,green,Bad,Good,17|9|11|7|3|15|4|1|13|6|19|24|14|23|20|22|12|18|21|16|5|8|2|10,-27.051279067993164,-27.791025161743164,-27.051279067993164,-27.791025161743164
Martyetal_2022,Exp_5,32,Test,Intermediate,Negative,FC,Good,Sam,It is possible that the mystery box does not contain both a grey ball and a yellow ball.,A-AB-B,a grey ball,a grey ball and a yellow ball,a yellow ball,grey,yellow,blue,green,Bad,Good,7|16|24|21|6|10|4|3|11|18|1|14|13|9|20|15|8|12|2|19|17|23|22|5,-27.152843475341797,-28.171886444091797,-27.152843475341797,-28.171886444091797
Martyetal_2022,Exp_5,33,Test,Intermediate,Positive,SI,Good,Mia,It is possible that the mystery box contains a blue ball.,A-D-C,a blue ball,a yellow ball,a grey ball,blue,green,grey,yellow,Bad,Good,2|20|15|13|1|21|16|7|24|3|8|22|14|10|4|9|18|11|5|12|6|17|19|23,-27.342784881591797,-28.232433319091797,-27.342784881591797,-28.232433319091797
Martyetal_2022,Exp_5,34,Test,Intermediate,Positive,SI,Target,Mia,It is possible that the mystery box contains a green ball.,A-A-A,a green ball,a green ball,a green ball,green,grey,blue,yellow,Bad,Good,3|13|8|1|15|5|19|4|14|17|18|22|9|11|12|20|16|23|2|7|24|6|10|21,-27.579111099243164,-28.221689224243164,-27.579111099243164,-28.221689224243164
Martyetal_2022,Exp_5,35,Test,Intermediate,Positive,DIST,Target,Sam,It is certain that the mystery box contains either a grey ball or a yellow ball.,A-A-A,a grey ball,a grey ball,a grey ball,grey,yellow,green,blue,Bad,Good,8|2|19|1|11|18|23|14|5|9|3|20|6|13|10|4|15|17|16|24|7|22|12|21,-27.204601287841797,-28.109386444091797,-27.204601287841797,-28.109386444091797
Martyetal_2022,Exp_5,36,Test,Intermediate,Positive,II,Bad,Sam,The mystery box contains either a grey ball or a green ball.,D-C-D,a yellow ball,a blue ball,a yellow ball,grey,green,blue,yellow,Bad,Good,7|13|16|5|15|24|14|18|20|11|12|1|22|19|2|4|21|10|9|6|23|3|8|17,-27.116708755493164,-28.007822036743164,-27.116708755493164,-28.007822036743164
Martyetal_2022,Exp_5,37,Test,Intermediate,Negative,II,Bad,Mia,The mystery box does not contain both a green ball and a blue ball.,AB-AB-AB,a green ball and a blue ball,a green ball and a blue ball,a green ball and a blue ball,green,blue,yellow,grey,Bad,Good,17|7|13|1|15|14|16|21|22|3|19|23|6|9|5|10|18|2|11|24|4|12|8|20,-26.97071647644043,-27.55372428894043,-26.97071647644043,-27.55372428894043
Martyetal_2022,Exp_5,38,Test,Intermediate,Positive,SI,Bad,Sam,It is possible that the mystery box contains a green ball.,D-D-D,a yellow ball,a yellow ball,a yellow ball,green,blue,grey,yellow,Bad,Good,19|2|9|13|14|7|17|1|22|3|6|11|15|24|10|18|23|16|4|8|20|5|12|21,-27.59131622314453,-28.29004669189453,-27.59131622314453,-28.29004669189453
Martyetal_2022,Exp_5,39,Test,Intermediate,Positive,II,Target,Mia,The mystery box contains either a grey ball or a green ball.,A-A-A,a grey ball,a grey ball,a grey ball,grey,green,blue,yellow,Bad,Good,12|23|2|6|13|10|16|4|14|11|15|17|1|22|18|3|21|20|24|9|7|8|19|5,-27.41602897644043,-28.13282585144043,-27.41602897644043,-28.13282585144043
Martyetal_2022,Exp_5,40,Test,Intermediate,Negative,SI,Target,Sam,It is possible that the mystery box does not contain a blue ball.,D-D-D,a green ball,a green ball,a green ball,blue,yellow,grey,green,Bad,Good,3|16|24|20|18|15|7|12|17|4|8|11|10|19|14|2|21|9|5|1|23|13|22|6,-26.963388442993164,-27.874032974243164,-26.963388442993164,-27.874032974243164
Martyetal_2022,Exp_5,41,Test,Intermediate,Negative,DIST,Bad,Mia,It is certain that the mystery box does not contain both a blue ball and a green ball.,A-AB-B,a blue ball,a blue ball and a green ball,a green ball,blue,green,grey,yellow,Bad,Good,22|18|23|15|7|14|2|17|21|8|20|4|6|1|24|12|19|16|11|5|10|3|9|13,-26.83985710144043,-27.97950553894043,-26.83985710144043,-27.97950553894043
Martyetal_2022,Exp_5,42,Test,Intermediate,Negative,SI,Target,Sam,It is possible that the mystery box does not contain a yellow ball.,D-D-D,a grey ball,a grey ball,a grey ball,yellow,green,blue,grey,Bad,Good,24|2|23|15|17|21|18|16|3|10|6|11|19|7|5|1|12|9|22|8|13|14|20|4,-27.455577850341797,-28.060558319091797,-27.455577850341797,-28.060558319091797
Martyetal_2022,Exp_5,43,Test,Intermediate,Positive,DIST,Bad,Mia,It is certain that the mystery box contains either a blue ball or a yellow ball.,A-C-B,a blue ball,a green ball,a yellow ball,blue,yellow,green,grey,Bad,Good,22|7|4|6|21|8|18|11|1|5|9|16|14|15|3|23|10|12|2|20|19|13|24|17,-28.05078887939453,-28.75586700439453,-28.05078887939453,-28.75586700439453
Martyetal_2022,Exp_5,44,Test,Intermediate,Positive,FC,Target,Sam,It is possible that the mystery box contains either a yellow ball or a grey ball.,A-C-A,a yellow ball,a blue ball,a yellow ball,yellow,grey,blue,green,Bad,Good,3|6|8|19|14|18|13|1|24|20|15|22|10|4|9|23|16|12|11|21|5|17|2|7,-27.320327758789062,-28.328140258789062,-27.320327758789062,-28.328140258789062
Martyetal_2022,Exp_5,45,Test,Intermediate,Negative,FC,Bad,Mia,It is possible that the mystery box does not contain both a green ball and a yellow ball.,AB-AB-AB,a green ball and a yellow ball,a green ball and a yellow ball,a green ball and a yellow ball,green,yellow,grey,blue,Bad,Good,9|23|6|19|8|1|12|3|21|17|24|7|20|22|15|18|5|10|2|4|14|13|16|11,-26.464370727539062,-27.806655883789062,-26.464370727539062,-27.806655883789062
