Study,Experiment,Modal_flavor,Item_nr,Item_status,Block,Quantifier_type,Sentence_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad
Martyetal_2023,Exp_2,Deontic,9,Test,Block_A,Nominal,Test,Bad,Sam,Every box contains a yellow ball or a green ball.,A-CD-C,a grey ball and a blue ball,a grey ball,a yellow ball,yellow,green,grey,blue,Bad,Good,5|8|59|57|58|3|2|63|62|6|1|61|7|60|64|4,-25.861330032348633,-25.595705032348633,-25.861330032348633,-25.595705032348633
Martyetal_2023,Exp_2,Deontic,10,Test,Block_A,Nominal,Control_4,Bad,Sam,No box contains a green ball or a grey ball.,A-CD-A,a green ball,a yellow ball and a blue ball,a green ball,green,grey,yellow,blue,Bad,Good,8|3|6|4|59|60|2|7|58|63|61|1|62|57|64|5,-24.804691314697266,-24.433597564697266,-24.804691314697266,-24.433597564697266
Martyetal_2023,Exp_2,Deontic,11,Test,Block_A,Nominal,Test,Good,Mia,Every box contains a yellow ball or a grey ball.,A-AB-B,a yellow ball,a yellow ball and a grey ball,a grey ball,yellow,grey,green,blue,Bad,Good,8|1|58|7|61|60|4|5|59|2|64|6|3|57|62|63,-25.503910064697266,-24.558597564697266,-25.503910064697266,-24.558597564697266
Martyetal_2023,Exp_2,Deontic,12,Test,Block_A,Nominal,Test,Good,Mia,Every box contains a green ball or a grey ball.,A-AB-B,a green ball,a green ball and a grey ball,a grey ball,green,grey,yellow,blue,Bad,Good,59|60|7|8|3|64|61|1|58|57|5|4|6|63|62|2,-25.308597564697266,-25.552738189697266,-25.308597564697266,-25.552738189697266
Martyetal_2023,Exp_2,Deontic,13,Test,Block_A,Nominal,Test,Target_2,Sam,Every box contains a grey ball or a green ball.,A-AC-AC,a grey ball and a yellow ball,a grey ball and a yellow ball,a grey ball,grey,green,yellow,blue,Bad,Good,4|57|1|2|6|7|63|58|5|59|8|62|61|64|60|3,-25.613283157348633,-24.992189407348633,-25.613283157348633,-24.992189407348633
Martyetal_2023,Exp_2,Deontic,14,Test,Block_A,Nominal,Test,Bad,Sam,Every box contains a green ball or a blue ball.,A-CD-C,a grey ball,a grey ball and a yellow ball,a green ball,green,blue,grey,yellow,Bad,Good,57|8|7|64|2|4|1|60|3|59|58|5|6|61|62|63,-25.123048782348633,-24.669923782348633,-25.123048782348633,-24.669923782348633
Martyetal_2023,Exp_2,Deontic,15,Test,Block_A,Nominal,Control_2,Good,Mia,Every box contains a grey ball and a yellow ball.,AB-AB-AB,a grey ball and a yellow ball,a grey ball and a yellow ball,a grey ball and a yellow ball,grey,yellow,blue,green,Bad,Good,7|64|62|59|5|61|1|60|57|63|58|2|6|8|3|4,-25.654298782348633,-25.298830032348633,-25.654298782348633,-25.298830032348633
Martyetal_2023,Exp_2,Deontic,16,Test,Block_A,Nominal,Control_4,Good,Mia,No box contains a blue ball or a yellow ball.,C-CD-C,a green ball,a green ball and a grey ball,a green ball,blue,yellow,green,grey,Bad,Good,6|59|61|58|7|57|3|8|4|60|1|62|5|2|64|63,-24.667972564697266,-24.498050689697266,-24.667972564697266,-24.498050689697266
Martyetal_2023,Exp_2,Deontic,17,Test,Block_A,Nominal,Control_2,Bad,Mia,Every box contains a grey ball and a green ball.,AB-CD-C,a grey ball and a green ball,a blue ball,a blue ball and a yellow ball,grey,green,blue,yellow,Bad,Good,61|60|5|63|8|59|2|57|7|1|3|4|62|6|58|64,-25.687501907348633,-24.894533157348633,-25.687501907348633,-24.894533157348633
Martyetal_2023,Exp_2,Deontic,18,Test,Block_A,Nominal,Control_3,Bad,Mia,No box contains a grey ball.,A-CD-A,a yellow ball and a blue ball,a grey ball,a grey ball,grey,green,yellow,blue,Bad,Good,60|2|6|3|62|64|58|1|59|4|5|63|8|61|7|57,-25.496095657348633,-25.212892532348633,-25.496095657348633,-25.212892532348633
