Study,Experiment,Modal_flavor,Item_nr,Item_status,Block,Quantifier_type,Sentence_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad
Martyetal_2023,Exp_2,Deontic,9,Test,Block_A,Nominal,Test,Bad,Sam,Every box contains a yellow ball or a green ball.,A-CD-C,a grey ball and a blue ball,a grey ball,a yellow ball,yellow,green,grey,blue,Bad,Good,57|64|3|2|8|63|58|60|61|1|6|4|5|7|62|59,-12.937116622924805,-10.858991622924805,-12.937116622924805,-10.858991622924805
Martyetal_2023,Exp_2,Deontic,10,Test,Block_A,Nominal,Control_4,Bad,Sam,No box contains a green ball or a grey ball.,A-CD-A,a green ball,a yellow ball and a blue ball,a green ball,green,grey,yellow,blue,Bad,Good,2|59|63|3|58|57|5|6|8|64|1|62|4|61|7|60,-12.965465545654297,-11.180309295654297,-12.965465545654297,-11.180309295654297
Martyetal_2023,Exp_2,Deontic,11,Test,Block_A,Nominal,Test,Good,Mia,Every box contains a yellow ball or a grey ball.,A-AB-B,a yellow ball,a yellow ball and a grey ball,a grey ball,yellow,grey,green,blue,Bad,Good,60|7|58|6|2|5|57|4|62|1|3|61|59|64|8|63,-12.619967460632324,-10.655123710632324,-12.619967460632324,-10.655123710632324
Martyetal_2023,Exp_2,Deontic,12,Test,Block_A,Nominal,Test,Good,Mia,Every box contains a green ball or a grey ball.,A-AB-B,a green ball,a green ball and a grey ball,a grey ball,green,grey,yellow,blue,Bad,Good,2|5|64|8|62|6|63|57|1|58|3|61|60|7|4|59,-12.622574806213379,-10.911637306213379,-12.622574806213379,-10.911637306213379
Martyetal_2023,Exp_2,Deontic,13,Test,Block_A,Nominal,Test,Target_2,Sam,Every box contains a grey ball or a green ball.,A-AC-AC,a grey ball and a yellow ball,a grey ball and a yellow ball,a grey ball,grey,green,yellow,blue,Bad,Good,62|6|5|64|4|3|2|61|63|1|58|57|60|59|7|8,-12.637333869934082,-10.918583869934082,-12.637333869934082,-10.918583869934082
Martyetal_2023,Exp_2,Deontic,14,Test,Block_A,Nominal,Test,Bad,Sam,Every box contains a green ball or a blue ball.,A-CD-C,a grey ball,a grey ball and a yellow ball,a green ball,green,blue,grey,yellow,Bad,Good,62|57|6|60|58|3|1|64|59|61|2|8|7|4|5|63,-13.023287773132324,-10.839694023132324,-13.023287773132324,-10.839694023132324
Martyetal_2023,Exp_2,Deontic,15,Test,Block_A,Nominal,Control_2,Good,Mia,Every box contains a grey ball and a yellow ball.,AB-AB-AB,a grey ball and a yellow ball,a grey ball and a yellow ball,a grey ball and a yellow ball,grey,yellow,blue,green,Bad,Good,64|7|5|57|63|2|1|58|60|8|4|59|62|61|6|3,-12.592904090881348,-10.858529090881348,-12.592904090881348,-10.858529090881348
Martyetal_2023,Exp_2,Deontic,16,Test,Block_A,Nominal,Control_4,Good,Mia,No box contains a blue ball or a yellow ball.,C-CD-C,a green ball,a green ball and a grey ball,a green ball,blue,yellow,green,grey,Bad,Good,4|1|2|62|8|64|6|57|5|3|59|58|7|63|61|60,-13.145827293395996,-11.200514793395996,-13.145827293395996,-11.200514793395996
Martyetal_2023,Exp_2,Deontic,17,Test,Block_A,Nominal,Control_2,Bad,Mia,Every box contains a grey ball and a green ball.,AB-CD-C,a grey ball and a green ball,a blue ball,a blue ball and a yellow ball,grey,green,blue,yellow,Bad,Good,58|62|64|6|63|60|8|1|5|3|61|59|2|57|4|7,-12.6804780960083,-10.9382905960083,-12.6804780960083,-10.9382905960083
Martyetal_2023,Exp_2,Deontic,18,Test,Block_A,Nominal,Control_3,Bad,Mia,No box contains a grey ball.,A-CD-A,a yellow ball and a blue ball,a grey ball,a grey ball,grey,green,yellow,blue,Bad,Good,3|6|4|5|1|60|2|58|62|59|64|63|61|57|8|7,-13.2213134765625,-11.1197509765625,-13.2213134765625,-11.1197509765625
Martyetal_2023,Exp_2,Deontic,19,Test,Block_A,Nominal,Control_1,Good,Sam,Every box contains a grey ball.,A-A-A,a grey ball,a grey ball,a grey ball,grey,green,blue,yellow,Bad,Good,64|59|2|61|1|5|3|60|4|6|62|7|57|63|58|8,-12.120811462402344,-10.823936462402344,-12.120811462402344,-10.823936462402344
Martyetal_2023,Exp_2,Deontic,20,Test,Block_A,Nominal,Control_2,Good,Sam,Every box contains a green ball and a blue ball.,AB-AB-AB,a green ball and a blue ball,a green ball and a blue ball,a green ball and a blue ball,green,blue,yellow,grey,Bad,Good,5|7|4|1|58|62|2|3|64|57|6|63|59|60|61|8,-12.220939636230469,-10.525627136230469,-12.220939636230469,-10.525627136230469
Martyetal_2023,Exp_2,Deontic,21,Test,Block_A,Nominal,Control_4,Bad,Mia,No box contains a blue ball or a green ball.,A-CD-A,a blue ball,a blue ball,a grey ball and a yellow ball,blue,green,grey,yellow,Bad,Good,7|58|5|61|3|2|63|60|64|59|57|1|6|62|4|8,-12.747556686401367,-10.603025436401367,-12.747556686401367,-10.603025436401367
Martyetal_2023,Exp_2,Deontic,22,Test,Block_A,Nominal,Test,Target_2,Mia,Every box contains a yellow ball or a green ball.,A-AC-AD,a yellow ball,a yellow ball and a grey ball,a yellow ball and a blue ball,yellow,green,blue,grey,Bad,Good,5|2|6|61|4|3|60|8|59|58|57|63|1|64|7|62,-12.812798500061035,-10.926079750061035,-12.812798500061035,-10.926079750061035
Martyetal_2023,Exp_2,Deontic,23,Test,Block_A,Nominal,Test,Bad,Mia,Every box contains a green ball or a blue ball.,A-CD-C,a green ball,a grey ball and a yellow ball,a grey ball,green,blue,grey,yellow,Bad,Good,2|8|1|5|63|64|3|58|6|4|61|57|60|7|59|62,-12.506416320800781,-10.678291320800781,-12.506416320800781,-10.678291320800781
Martyetal_2023,Exp_2,Deontic,24,Test,Block_A,Nominal,Test,Good,Sam,Every box contains a green ball or a grey ball.,A-AB-B,a grey ball,a green ball,a green ball and a grey ball,green,grey,blue,yellow,Bad,Good,64|3|57|60|2|63|61|62|7|5|59|6|4|1|58|8,-12.98786735534668,-10.78083610534668,-12.98786735534668,-10.78083610534668
Martyetal_2023,Exp_2,Deontic,25,Test,Block_A,Nominal,Control_1,Bad,Sam,Every box contains a blue ball.,A-CD-C,a blue ball,a yellow ball,a yellow ball and a grey ball,blue,green,yellow,grey,Bad,Good,57|63|4|7|60|3|61|62|2|58|59|8|1|64|6|5,-12.689140319824219,-10.739921569824219,-12.689140319824219,-10.739921569824219
Martyetal_2023,Exp_2,Deontic,26,Test,Block_A,Nominal,Control_2,Good,Sam,Every box contains a green ball and a blue ball.,AB-AB-AB,a green ball and a blue ball,a green ball and a blue ball,a green ball and a blue ball,green,blue,grey,yellow,Bad,Good,58|4|59|63|62|8|3|7|6|57|61|5|64|2|1|60,-12.776771545410156,-10.839271545410156,-12.776771545410156,-10.839271545410156
Martyetal_2023,Exp_2,Deontic,27,Test,Block_A,Nominal,Control_4,Bad,Sam,No box contains a grey ball or a blue ball.,A-CD-A,a yellow and a green ball,a grey ball,a grey ball,grey,blue,yellow,green,Bad,Good,4|6|62|59|7|64|5|58|2|57|3|8|1|61|63|60,-13.067333221435547,-10.930614471435547,-13.067333221435547,-10.930614471435547
Martyetal_2023,Exp_2,Deontic,28,Test,Block_A,Nominal,Test,Target_1,Mia,Every box contains a blue ball or a grey ball.,A-AB-A,a blue ball,a blue ball,a blue ball and a grey ball,blue,grey,green,yellow,Bad,Good,7|63|60|64|59|1|61|8|6|2|62|57|5|58|3|4,-12.742036819458008,-10.886568069458008,-12.742036819458008,-10.886568069458008
Martyetal_2023,Exp_2,Deontic,29,Test,Block_A,Nominal,Test,Target_2,Mia,Every box contains a green ball or a yellow ball.,A-AC-A,a green ball and a blue ball,a green ball,a green ball,green,yellow,blue,grey,Bad,Good,59|4|60|57|7|3|6|64|5|8|58|61|1|2|63|62,-13.037938117980957,-11.022313117980957,-13.037938117980957,-11.022313117980957
Martyetal_2023,Exp_2,Deontic,30,Test,Block_A,Nominal,Control_1,Bad,Sam,Every box contains a yellow ball.,A-CD-C,a grey ball,a grey ball and a blue ball,a yellow ball,yellow,green,grey,blue,Bad,Good,2|58|60|7|4|63|62|61|59|8|1|5|6|3|57|64,-12.989923477172852,-10.814142227172852,-12.989923477172852,-10.814142227172852
Martyetal_2023,Exp_2,Deontic,31,Test,Block_A,Nominal,Test,Target_2,Mia,Every box contains a yellow ball or a green ball.,A-AC-A,a yellow ball,a yellow ball,a yellow ball and a blue ball,yellow,green,blue,grey,Bad,Good,60|5|63|58|2|8|7|1|4|6|64|59|57|3|61|62,-12.955921173095703,-10.631702423095703,-12.955921173095703,-10.631702423095703
