Study,Experiment,Item_nr,Item_status,Negation,Polarity,Inference_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad
Martyetal_2022,Exp_4,25,Test,High,Negative,SI,Bad,Mia,It is not certain that the mystery box contains a yellow ball.,A-A-A,a yellow ball,a yellow ball,a yellow ball,yellow,green,grey,blue,Bad,Good,3|13|11|1|9|22|2|19|10|7|17|6|18|14|8|15|20|12|16|5|21|24|4|23,-23.90558624267578,-23.97882843017578,-23.90558624267578,-23.97882843017578
Martyetal_2022,Exp_4,26,Test,High,Positive,DIST,Good,Mia,It is certain that the mystery box contains either a grey ball or a blue ball.,A-AB-B,a grey ball,a grey ball and a blue ball,a blue ball,grey,blue,green,yellow,Bad,Good,17|4|6|18|1|22|5|3|9|7|16|2|15|12|20|10|23|11|19|14|21|24|8|13,-24.627954483032227,-24.853662490844727,-24.627954483032227,-24.853662490844727
Martyetal_2022,Exp_4,27,Test,High,Negative,FC,Target,Mia,It is not certain that the mystery box contains both a yellow ball and a green ball.,A-AB-A,a yellow ball,a yellow and a green ball,a yellow ball,yellow,green,grey,blue,Bad,Good,1|12|9|16|23|21|6|7|19|3|8|11|15|5|24|22|14|20|4|17|13|18|10|2,-24.748645782470703,-24.856067657470703,-24.748645782470703,-24.856067657470703
Martyetal_2022,Exp_4,28,Test,High,Negative,DIST,Good,Sam,It is not possible that the mystery box contains both a blue ball and a yellow ball.,A-B-A,a blue ball,a yellow ball,a blue ball,blue,yellow,green,grey,Bad,Good,23|7|11|1|24|9|14|5|12|3|4|13|19|15|20|21|22|17|6|8|10|2|18|16,-24.06784439086914,-24.53598403930664,-24.06784439086914,-24.53598403930664
Martyetal_2022,Exp_4,29,Test,High,Positive,II,Good,Sam,The mystery box contains either a grey ball or a green ball.,A-B-A,a grey ball,a green ball,a grey ball,grey,green,yellow,blue,Bad,Good,7|19|12|22|1|2|16|9|13|17|8|20|6|15|18|11|23|5|4|14|21|10|3|24,-24.263225555419922,-24.983257293701172,-24.263225555419922,-24.983257293701172
Martyetal_2022,Exp_4,30,Test,High,Positive,FC,Target,Mia,It is possible that the mystery box contains either a grey ball or a blue ball.,A-C-A,a grey ball,a yellow ball,a grey ball,grey,blue,yellow,green,Bad,Good,15|11|6|16|3|22|24|19|7|21|10|5|9|20|17|14|13|2|8|18|1|4|23|12,-24.107091903686523,-24.435461044311523,-24.107091903686523,-24.435461044311523
Martyetal_2022,Exp_4,31,Test,High,Positive,II,Target,Sam,The mystery box contains either a grey ball or a green ball.,A-A-A,a grey ball,a grey ball,a grey ball,grey,green,blue,yellow,Bad,Good,5|24|6|9|22|19|1|20|4|16|11|13|15|18|10|3|17|7|23|8|21|2|14|12,-24.49861717224121,-24.66634178161621,-24.49861717224121,-24.66634178161621
Martyetal_2022,Exp_4,32,Test,High,Negative,II,Good,Mia,The mystery box does not contain both a grey ball and a green ball.,A-B-A,a grey ball,a green ball,a grey ball,grey,green,blue,yellow,Bad,Good,15|2|21|3|11|13|19|1|5|6|14|16|10|8|12|18|9|17|22|7|4|24|20|23,-24.364852905273438,-24.929489135742188,-24.364852905273438,-24.929489135742188
Martyetal_2022,Exp_4,33,Test,High,Positive,FC,Target,Sam,It is possible that the mystery box contains either a yellow ball or a green ball.,A-C-A,a yellow ball,a grey ball,a yellow ball,yellow,green,grey,blue,Bad,Good,6|24|7|4|5|15|8|11|23|13|22|20|17|2|10|18|14|16|12|1|3|21|9|19,-23.956899642944336,-24.004751205444336,-23.956899642944336,-24.004751205444336
Martyetal_2022,Exp_4,34,Test,High,Positive,SI,Bad,Mia,It is possible that the mystery box contains a yellow ball.,D-D-D,a green ball,a green ball,a green ball,yellow,blue,grey,green,Bad,Good,15|10|21|8|20|24|12|3|16|23|9|7|18|13|1|5|11|6|2|17|4|14|19|22,-24.02926254272461,-24.75240707397461,-24.02926254272461,-24.75240707397461
