Study,Experiment,Item_nr,Item_status,Negation,Polarity,Inference_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad
Martyetal_2022,Exp_5,25,Test,Intermediate,Negative,SI,Bad,Mia,It is possible that the mystery box does not contain a blue ball.,A-A-A,a blue ball,a blue ball,a blue ball,blue,yellow,green,grey,Bad,Good,10|5|22|18|7|19|23|4|17|21|8|3|16|2|20|15|24|11|13|6|1|9|14|12,-8.25777530670166,-7.195274829864502,-8.25777530670166,-7.195274829864502
Martyetal_2022,Exp_5,26,Test,Intermediate,Positive,DIST,Bad,Mia,It is certain that the mystery box contains either a blue ball or a grey ball.,A-C-B,a blue ball,a green ball,a grey ball,blue,grey,green,yellow,Bad,Good,3|23|5|7|13|1|17|9|2|12|19|21|15|16|22|4|20|6|14|10|18|11|8|24,-9.06375503540039,-7.880161762237549,-9.06375503540039,-7.880161762237549
Martyetal_2022,Exp_5,27,Test,Intermediate,Positive,II,Good,Mia,The mystery box contains either a yellow ball or a blue ball.,A-B-A,a yellow ball,a blue ball,a yellow ball,yellow,blue,green,grey,Bad,Good,10|9|11|17|24|13|4|21|18|23|14|15|16|22|5|8|12|7|2|19|3|20|1|6,-8.296756744384766,-7.515506267547607,-8.296756744384766,-7.515506267547607
Martyetal_2022,Exp_5,28,Test,Intermediate,Positive,FC,Target,Sam,It is possible that the mystery box contains either a grey ball or a blue ball.,A-C-A,a grey ball,a green ball,a grey ball,grey,blue,green,yellow,Bad,Good,21|23|24|20|9|13|1|8|16|18|7|12|15|22|2|10|4|19|17|5|14|3|6|11,-8.341995239257812,-7.623244762420654,-8.341995239257812,-7.623244762420654
Martyetal_2022,Exp_5,29,Test,Intermediate,Negative,FC,Bad,Mia,It is possible that the mystery box does not contain both a green ball and a yellow ball.,AB-AB-AB,a green ball and a yellow ball,a green ball and a yellow ball,a green ball and a yellow ball,green,yellow,blue,grey,Bad,Good,11|9|23|1|15|13|24|17|7|21|2|18|19|6|5|4|10|22|20|8|12|14|16|3,-8.345840454101562,-7.244278430938721,-8.345840454101562,-7.244278430938721
Martyetal_2022,Exp_5,30,Test,Intermediate,Negative,SI,Good,Mia,It is possible that the mystery box does not contain a grey ball.,A-D-A,a grey ball,a blue ball,a grey ball,grey,green,yellow,blue,Bad,Good,8|21|17|16|3|5|20|2|18|11|24|14|1|9|13|15|7|10|6|22|23|4|19|12,-8.120904922485352,-7.667779922485352,-8.120904922485352,-7.667779922485352
Martyetal_2022,Exp_5,31,Test,Intermediate,Negative,SI,Target,Sam,It is possible that the mystery box does not contain a yellow ball.,D-D-D,a green ball,a green ball,a green ball,yellow,blue,grey,green,Bad,Good,5|19|13|12|1|10|24|20|11|23|7|22|18|16|14|9|17|21|15|4|6|8|2|3,-8.415398597717285,-7.505241870880127,-8.415398597717285,-7.505241870880127
Martyetal_2022,Exp_5,32,Test,Intermediate,Negative,FC,Good,Sam,It is possible that the mystery box does not contain both a grey ball and a yellow ball.,A-AB-B,a grey ball,a grey ball and a yellow ball,a yellow ball,grey,yellow,blue,green,Bad,Good,8|6|3|22|13|12|17|19|15|24|5|2|4|9|14|11|10|18|1|23|20|7|21|16,-8.192887306213379,-7.349137783050537,-8.192887306213379,-7.349137783050537
Martyetal_2022,Exp_5,33,Test,Intermediate,Positive,SI,Good,Mia,It is possible that the mystery box contains a blue ball.,A-D-C,a blue ball,a yellow ball,a grey ball,blue,green,grey,yellow,Bad,Good,5|22|15|4|1|17|11|9|14|8|2|10|7|16|21|19|18|24|20|13|3|23|12|6,-8.170051574707031,-7.466926574707031,-8.170051574707031,-7.466926574707031
Martyetal_2022,Exp_5,34,Test,Intermediate,Positive,SI,Target,Mia,It is possible that the mystery box contains a green ball.,A-A-A,a green ball,a green ball,a green ball,green,grey,blue,yellow,Bad,Good,14|2|21|7|18|10|8|20|22|13|23|11|5|6|17|24|1|16|3|4|12|19|9|15,-7.905806064605713,-6.866743564605713,-7.905806064605713,-6.866743564605713
