Study,Experiment,Modal_flavor,Item_nr,Item_status,Block,Quantifier_type,Sentence_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad
Martyetal_2023,Exp_2,Deontic,9,Test,Block_A,Nominal,Test,Bad,Sam,Every box contains a yellow ball or a green ball.,A-CD-C,a grey ball and a blue ball,a grey ball,a yellow ball,yellow,green,grey,blue,Bad,Good,1|4|7|8|62|2|61|59|58|63|6|64|60|57|3|5,-27.592241287231445,-24.062944412231445,-27.592241287231445,-24.062944412231445
Martyetal_2023,Exp_2,Deontic,10,Test,Block_A,Nominal,Control_4,Bad,Sam,No box contains a green ball or a grey ball.,A-CD-A,a green ball,a yellow ball and a blue ball,a green ball,green,grey,yellow,blue,Bad,Good,5|62|7|60|64|59|6|4|63|1|61|58|57|2|8|3,-26.37073516845703,-21.83655548095703,-26.37073516845703,-21.83655548095703
Martyetal_2023,Exp_2,Deontic,11,Test,Block_A,Nominal,Test,Good,Mia,Every box contains a yellow ball or a grey ball.,A-AB-B,a yellow ball,a yellow ball and a grey ball,a grey ball,yellow,grey,green,blue,Bad,Good,4|8|57|1|5|3|64|63|58|62|59|2|6|61|7|60,-26.81200408935547,-24.72704315185547,-26.81200408935547,-24.72704315185547
Martyetal_2023,Exp_2,Deontic,12,Test,Block_A,Nominal,Test,Good,Mia,Every box contains a green ball or a grey ball.,A-AB-B,a green ball,a green ball and a grey ball,a grey ball,green,grey,yellow,blue,Bad,Good,58|2|1|64|60|63|61|7|3|4|62|57|5|8|6|59,-26.586368560791016,-24.523868560791016,-26.586368560791016,-24.523868560791016
Martyetal_2023,Exp_2,Deontic,13,Test,Block_A,Nominal,Test,Target_2,Sam,Every box contains a grey ball or a green ball.,A-AC-AC,a grey ball and a yellow ball,a grey ball and a yellow ball,a grey ball,grey,green,yellow,blue,Bad,Good,57|64|3|62|7|60|5|58|59|1|6|8|2|61|63|4,-27.102006912231445,-25.512163162231445,-27.102006912231445,-25.512163162231445
Martyetal_2023,Exp_2,Deontic,14,Test,Block_A,Nominal,Test,Bad,Sam,Every box contains a green ball or a blue ball.,A-CD-C,a grey ball,a grey ball and a yellow ball,a green ball,green,blue,grey,yellow,Bad,Good,62|60|3|58|2|64|59|61|5|8|63|1|6|7|4|57,-26.125362396240234,-23.039424896240234,-26.125362396240234,-23.039424896240234
Martyetal_2023,Exp_2,Deontic,15,Test,Block_A,Nominal,Control_2,Good,Mia,Every box contains a grey ball and a yellow ball.,AB-AB-AB,a grey ball and a yellow ball,a grey ball and a yellow ball,a grey ball and a yellow ball,grey,yellow,blue,green,Bad,Good,57|1|8|61|5|4|58|7|3|60|2|59|64|62|6|63,-26.141056060791016,-24.404727935791016,-26.141056060791016,-24.404727935791016
Martyetal_2023,Exp_2,Deontic,16,Test,Block_A,Nominal,Control_4,Good,Mia,No box contains a blue ball or a yellow ball.,C-CD-C,a green ball,a green ball and a grey ball,a green ball,blue,yellow,green,grey,Bad,Good,60|3|58|57|6|59|5|1|4|7|8|2|63|61|62|64,-27.610872268676758,-25.063020706176758,-27.610872268676758,-25.063020706176758
Martyetal_2023,Exp_2,Deontic,17,Test,Block_A,Nominal,Control_2,Bad,Mia,Every box contains a grey ball and a green ball.,AB-CD-C,a grey ball and a green ball,a blue ball,a blue ball and a yellow ball,grey,green,blue,yellow,Bad,Good,64|6|2|3|1|60|62|58|59|4|63|5|8|7|57|61,-27.01819610595703,-25.08850860595703,-27.01819610595703,-25.08850860595703
Martyetal_2023,Exp_2,Deontic,18,Test,Block_A,Nominal,Control_3,Bad,Mia,No box contains a grey ball.,A-CD-A,a yellow ball and a blue ball,a grey ball,a grey ball,grey,green,yellow,blue,Bad,Good,4|59|57|2|6|60|64|1|5|8|58|3|61|62|7|63,-27.193140029907227,-23.301538467407227,-27.193140029907227,-23.301538467407227
Martyetal_2023,Exp_2,Deontic,19,Test,Block_A,Nominal,Control_1,Good,Sam,Every box contains a grey ball.,A-A-A,a grey ball,a grey ball,a grey ball,grey,green,blue,yellow,Bad,Good,8|61|63|6|5|1|64|2|62|3|59|57|60|7|58|4,-27.299169540405273,-24.410497665405273,-27.299169540405273,-24.410497665405273
Martyetal_2023,Exp_2,Deontic,20,Test,Block_A,Nominal,Control_2,Good,Sam,Every box contains a green ball and a blue ball.,AB-AB-AB,a green ball and a blue ball,a green ball and a blue ball,a green ball and a blue ball,green,blue,yellow,grey,Bad,Good,8|4|1|59|5|57|60|7|61|63|58|64|6|3|2|62,-26.680112838745117,-24.570737838745117,-26.680112838745117,-24.570737838745117
Martyetal_2023,Exp_2,Deontic,21,Test,Block_A,Nominal,Control_4,Bad,Mia,No box contains a blue ball or a green ball.,A-CD-A,a blue ball,a blue ball,a grey ball and a yellow ball,blue,green,grey,yellow,Bad,Good,63|5|8|7|3|4|57|62|59|6|61|2|1|64|58|60,-25.8681583404541,-20.7744083404541,-25.8681583404541,-20.7744083404541
Martyetal_2023,Exp_2,Deontic,22,Test,Block_A,Nominal,Test,Target_2,Mia,Every box contains a yellow ball or a green ball.,A-AC-AD,a yellow ball,a yellow ball and a grey ball,a yellow ball and a blue ball,yellow,green,blue,grey,Bad,Good,58|8|7|5|63|1|57|4|62|64|60|2|6|3|61|59,-27.376585006713867,-24.328733444213867,-27.376585006713867,-24.328733444213867
Martyetal_2023,Exp_2,Deontic,23,Test,Block_A,Nominal,Test,Bad,Mia,Every box contains a green ball or a blue ball.,A-CD-C,a green ball,a grey ball and a yellow ball,a grey ball,green,blue,grey,yellow,Bad,Good,4|3|64|5|8|6|58|59|57|7|61|62|1|63|60|2,-27.150901794433594,-23.480979919433594,-27.150901794433594,-23.480979919433594
Martyetal_2023,Exp_2,Deontic,24,Test,Block_A,Nominal,Test,Good,Sam,Every box contains a green ball or a grey ball.,A-AB-B,a grey ball,a green ball,a green ball and a grey ball,green,grey,blue,yellow,Bad,Good,5|8|61|59|2|6|7|64|3|58|57|1|62|4|63|60,-27.06801986694336,-24.69399642944336,-27.06801986694336,-24.69399642944336
Martyetal_2023,Exp_2,Deontic,25,Test,Block_A,Nominal,Control_1,Bad,Sam,Every box contains a blue ball.,A-CD-C,a blue ball,a yellow ball,a yellow ball and a grey ball,blue,green,yellow,grey,Bad,Good,57|7|4|64|5|6|1|60|63|3|59|61|58|2|62|8,-26.71830940246582,-23.94584846496582,-26.71830940246582,-23.94584846496582
Martyetal_2023,Exp_2,Deontic,26,Test,Block_A,Nominal,Control_2,Good,Sam,Every box contains a green ball and a blue ball.,AB-AB-AB,a green ball and a blue ball,a green ball and a blue ball,a green ball and a blue ball,green,blue,grey,yellow,Bad,Good,8|1|64|60|63|2|7|57|58|61|6|4|3|59|62|5,-26.44872283935547,-23.29344940185547,-26.44872283935547,-23.29344940185547
Martyetal_2023,Exp_2,Deontic,27,Test,Block_A,Nominal,Control_4,Bad,Sam,No box contains a grey ball or a blue ball.,A-CD-A,a yellow and a green ball,a grey ball,a grey ball,grey,blue,yellow,green,Bad,Good,64|2|4|62|59|6|3|1|61|7|5|58|8|63|57|60,-27.46161460876465,-24.86786460876465,-27.46161460876465,-24.86786460876465
Martyetal_2023,Exp_2,Deontic,28,Test,Block_A,Nominal,Test,Target_1,Mia,Every box contains a blue ball or a grey ball.,A-AB-A,a blue ball,a blue ball,a blue ball and a grey ball,blue,grey,green,yellow,Bad,Good,64|5|8|6|7|1|4|60|63|58|62|61|59|2|3|57,-26.605789184570312,-23.863601684570312,-26.605789184570312,-23.863601684570312
Martyetal_2023,Exp_2,Deontic,29,Test,Block_A,Nominal,Test,Target_2,Mia,Every box contains a green ball or a yellow ball.,A-AC-A,a green ball and a blue ball,a green ball,a green ball,green,yellow,blue,grey,Bad,Good,57|5|6|64|59|7|2|1|60|3|61|58|4|63|8|62,-27.002357482910156,-22.933998107910156,-27.002357482910156,-22.933998107910156
Martyetal_2023,Exp_2,Deontic,30,Test,Block_A,Nominal,Control_1,Bad,Sam,Every box contains a yellow ball.,A-CD-C,a grey ball,a grey ball and a blue ball,a yellow ball,yellow,green,grey,blue,Bad,Good,7|62|60|5|6|63|8|4|64|58|1|59|3|57|2|61,-27.17153549194336,-22.78969955444336,-27.17153549194336,-22.78969955444336
Martyetal_2023,Exp_2,Deontic,31,Test,Block_A,Nominal,Test,Target_2,Mia,Every box contains a yellow ball or a green ball.,A-AC-A,a yellow ball,a yellow ball,a yellow ball and a blue ball,yellow,green,blue,grey,Bad,Good,57|58|64|6|4|60|1|2|3|62|8|63|5|59|61|7,-26.927183151245117,-24.547300338745117,-26.927183151245117,-24.547300338745117
Martyetal_2023,Exp_2,Deontic,32,Test,Block_A,Nominal,Test,Bad,Mia,Every box contains a blue ball or a green ball.,A-CD-C,a yellow ball and a grey ball,a blue ball,a yellow ball,blue,green,yellow,grey,Bad,Good,64|5|62|8|61|59|4|2|6|3|57|58|60|7|63|1,-26.902742385864258,-22.230867385864258,-26.902742385864258,-22.230867385864258
Martyetal_2023,Exp_2,Deontic,33,Test,Block_A,Nominal,Control_3,Bad,Sam,No box contains a grey ball.,A-CD-A,a grey ball,a green ball and a blue ball,a grey ball,grey,yellow,green,blue,Bad,Good,58|57|60|7|61|62|59|3|6|4|2|1|63|8|64|5,-26.553237915039062,-23.145034790039062,-26.553237915039062,-23.145034790039062
Martyetal_2023,Exp_2,Deontic,34,Test,Block_A,Nominal,Test,Good,Mia,Every box contains a grey ball or a green ball.,A-AB-B,a green ball,a grey ball,a grey ball and a green ball,grey,green,yellow,blue,Bad,Good,2|57|8|63|3|58|7|4|6|5|61|60|64|1|62|59,-26.699691772460938,-24.672348022460938,-26.699691772460938,-24.672348022460938
Martyetal_2023,Exp_2,Deontic,35,Test,Block_A,Nominal,Control_2,Bad,Mia,Every box contains a blue ball and a grey ball.,AB-CD-C,a yellow ball,a yellow and a green ball,a blue ball and a grey ball,blue,grey,yellow,green,Bad,Good,6|4|2|59|3|7|1|5|64|58|60|8|63|62|61|57,-27.116573333740234,-21.765987396240234,-27.116573333740234,-21.765987396240234
Martyetal_2023,Exp_2,Deontic,36,Test,Block_A,Nominal,Control_4,Good,Mia,No box contains a blue ball or a yellow ball.,C-CD-C,a green ball,a green ball and a grey ball,a green ball,blue,yellow,green,grey,Bad,Good,3|61|57|58|5|64|63|59|4|62|1|8|6|7|60|2,-27.21938705444336,-24.69985580444336,-27.21938705444336,-24.69985580444336
Martyetal_2023,Exp_2,Deontic,37,Test,Block_A,Nominal,Control_3,Good,Mia,No box contains a green ball.,C-CD-C,a grey ball and a yellow ball,a grey ball,a grey ball,green,blue,grey,yellow,Bad,Good,62|5|2|3|7|6|60|59|58|57|1|63|8|64|4|61,-26.83740234375,-23.07470703125,-26.83740234375,-23.07470703125
Martyetal_2023,Exp_2,Deontic,38,Test,Block_A,Nominal,Control_1,Good,Mia,Every box contains a grey ball.,A-A-A,a grey ball,a grey ball,a grey ball,grey,green,yellow,blue,Bad,Good,6|63|5|1|7|58|4|64|61|2|8|57|3|62|60|59,-26.514076232910156,-23.437904357910156,-26.514076232910156,-23.437904357910156
Martyetal_2023,Exp_2,Deontic,39,Test,Block_A,Nominal,Control_3,Good,Sam,No box contains a grey ball.,C-CD-C,a blue ball,a blue ball,a blue ball and a green ball,grey,yellow,blue,green,Bad,Good,60|6|63|58|64|7|3|59|57|8|62|61|2|5|4|1,-27.076818466186523,-24.877599716186523,-27.076818466186523,-24.877599716186523
Martyetal_2023,Exp_2,Deontic,40,Test,Block_A,Nominal,Control_2,Bad,Sam,Every box contains a green ball and a yellow ball.,AB-CD-C,a blue ball and a grey ball,a blue ball,a green ball and a yellow ball,green,yellow,blue,grey,Bad,Good,63|58|6|3|59|62|5|60|7|1|2|64|61|8|4|57,-26.971155166625977,-21.754358291625977,-26.971155166625977,-21.754358291625977
Martyetal_2023,Exp_2,Deontic,41,Test,Block_A,Nominal,Test,Target_1,Mia,Every box contains a grey ball or a blue ball.,A-AB-AB,a grey ball and a blue ball,a grey ball,a grey ball and a blue ball,grey,blue,yellow,green,Bad,Good,60|64|7|3|2|63|4|57|59|61|8|5|1|62|58|6,-26.48670196533203,-24.30506134033203,-26.48670196533203,-24.30506134033203
Martyetal_2023,Exp_2,Deontic,42,Test,Block_A,Nominal,Test,Bad,Sam,Every box contains a blue ball or a grey ball.,A-CD-C,a green ball and a yellow ball,a green ball,a blue ball,blue,grey,green,yellow,Bad,Good,4|3|64|63|7|62|6|1|60|8|2|57|58|59|61|5,-27.14893341064453,-24.33252716064453,-27.14893341064453,-24.33252716064453
Martyetal_2023,Exp_2,Deontic,43,Test,Block_A,Nominal,Test,Good,Mia,Every box contains a grey ball or a green ball.,A-AB-B,a grey ball,a grey ball and a green ball,a green ball,grey,green,blue,yellow,Bad,Good,6|2|61|62|5|7|58|63|57|59|8|3|64|4|1|60,-27.24568748474121,-25.15096092224121,-27.24568748474121,-25.15096092224121
Martyetal_2023,Exp_2,Deontic,44,Test,Block_A,Nominal,Test,Target_1,Sam,Every box contains a yellow ball or a green ball.,A-AB-A,a yellow ball,a yellow ball,a yellow and a green ball,yellow,green,grey,blue,Bad,Good,5|60|62|1|61|7|8|57|3|58|59|63|6|64|2|4,-26.295442581176758,-23.996614456176758,-26.295442581176758,-23.996614456176758
Martyetal_2023,Exp_2,Deontic,45,Test,Block_A,Nominal,Control_3,Bad,Mia,No box contains a yellow ball.,A-CD-A,a grey ball and a green ball,a yellow ball,a yellow ball,yellow,blue,grey,green,Bad,Good,2|5|8|61|7|64|57|3|60|6|58|63|59|62|4|1,-26.513303756713867,-22.508420944213867,-26.513303756713867,-22.508420944213867
Martyetal_2023,Exp_2,Deontic,46,Test,Block_A,Nominal,Test,Target_1,Mia,Every box contains a yellow ball or a blue ball.,A-AB-AB,a yellow ball and a blue ball,a yellow ball,a yellow ball and a blue ball,yellow,blue,green,grey,Bad,Good,64|7|58|4|63|61|6|1|57|59|2|5|60|62|8|3,-26.427261352539062,-23.430191040039062,-26.427261352539062,-23.430191040039062
Martyetal_2023,Exp_2,Deontic,47,Test,Block_A,Nominal,Control_1,Good,Sam,Every box contains a grey ball.,A-A-A,a grey ball,a grey ball,a grey ball,grey,green,blue,yellow,Bad,Good,59|8|7|4|60|3|64|61|6|58|62|5|63|1|2|57,-26.896154403686523,-25.277990341186523,-26.896154403686523,-25.277990341186523
Martyetal_2023,Exp_2,Deontic,48,Test,Block_A,Nominal,Control_3,Good,Sam,No box contains a yellow ball.,C-CD-C,a green ball and a blue ball,a green ball,a green ball,yellow,grey,green,blue,Bad,Good,1|2|57|64|4|58|59|6|60|63|7|61|3|8|5|62,-27.058317184448242,-23.934293746948242,-27.058317184448242,-23.934293746948242
Martyetal_2023,Exp_2,Deontic,49,Test,Block_A,Nominal,Test,Good,Sam,Every box contains a green ball or a grey ball.,A-AB-B,a green ball,a grey ball,a green ball and a grey ball,green,grey,yellow,blue,Bad,Good,5|7|63|1|59|57|62|8|61|2|58|60|64|4|3|6,-26.729930877685547,-22.766063690185547,-26.729930877685547,-22.766063690185547
