Study,Experiment,Item_nr,Item_status,Negation,Polarity,Inference_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad
Martyetal_2022,Exp_4,25,Test,High,Negative,SI,Bad,Mia,It is not certain that the mystery box contains a yellow ball.,A-A-A,a yellow ball,a yellow ball,a yellow ball,yellow,green,grey,blue,Bad,Good,5|13|9|22|18|2|19|3|11|17|14|23|4|6|20|12|7|8|15|10|1|16|24|21,-8.623845100402832,-7.233220100402832,-8.623845100402832,-7.233220100402832
Martyetal_2022,Exp_4,26,Test,High,Positive,DIST,Good,Mia,It is certain that the mystery box contains either a grey ball or a blue ball.,A-AB-B,a grey ball,a grey ball and a blue ball,a blue ball,grey,blue,green,yellow,Bad,Good,3|5|21|19|12|13|22|6|15|4|18|14|11|17|20|16|8|9|24|2|1|23|7|10,-8.698180198669434,-7.916930198669434,-8.698180198669434,-7.916930198669434
Martyetal_2022,Exp_4,27,Test,High,Negative,FC,Target,Mia,It is not certain that the mystery box contains both a yellow ball and a green ball.,A-AB-A,a yellow ball,a yellow and a green ball,a yellow ball,yellow,green,grey,blue,Bad,Good,7|19|11|23|15|17|10|22|16|5|18|20|6|21|9|13|24|3|14|2|12|8|1|4,-8.360031127929688,-7.289718151092529,-8.360031127929688,-7.289718151092529
Martyetal_2022,Exp_4,28,Test,High,Negative,DIST,Good,Sam,It is not possible that the mystery box contains both a blue ball and a yellow ball.,A-B-A,a blue ball,a yellow ball,a blue ball,blue,yellow,green,grey,Bad,Good,16|1|11|5|17|6|12|23|21|8|2|22|3|14|7|24|19|9|15|13|10|18|4|20,-8.282550811767578,-7.243488311767578,-8.282550811767578,-7.243488311767578
Martyetal_2022,Exp_4,29,Test,High,Positive,II,Good,Sam,The mystery box contains either a grey ball or a green ball.,A-B-A,a grey ball,a green ball,a grey ball,grey,green,yellow,blue,Bad,Good,4|22|14|7|3|5|1|23|19|13|24|12|9|8|10|21|2|20|18|16|11|15|17|6,-8.263144493103027,-7.325644493103027,-8.263144493103027,-7.325644493103027
Martyetal_2022,Exp_4,30,Test,High,Positive,FC,Target,Mia,It is possible that the mystery box contains either a grey ball or a blue ball.,A-C-A,a grey ball,a yellow ball,a grey ball,grey,blue,yellow,green,Bad,Good,8|9|15|14|13|20|16|10|3|12|1|11|18|2|4|22|23|21|6|19|7|5|17|24,-8.5433988571167,-7.551211357116699,-8.5433988571167,-7.551211357116699
Martyetal_2022,Exp_4,31,Test,High,Positive,II,Target,Sam,The mystery box contains either a grey ball or a green ball.,A-A-A,a grey ball,a grey ball,a grey ball,grey,green,blue,yellow,Bad,Good,23|16|8|1|3|5|13|21|14|15|18|11|19|2|22|12|24|6|20|9|4|7|10|17,-8.828598022460938,-8.039535522460938,-8.828598022460938,-8.039535522460938
Martyetal_2022,Exp_4,32,Test,High,Negative,II,Good,Mia,The mystery box does not contain both a grey ball and a green ball.,A-B-A,a grey ball,a green ball,a grey ball,grey,green,blue,yellow,Bad,Good,16|23|17|4|14|12|18|10|9|20|24|11|2|15|6|22|1|3|21|13|19|7|5|8,-8.709244728088379,-7.791275501251221,-8.709244728088379,-7.791275501251221
Martyetal_2022,Exp_4,33,Test,High,Positive,FC,Target,Sam,It is possible that the mystery box contains either a yellow ball or a green ball.,A-C-A,a yellow ball,a grey ball,a yellow ball,yellow,green,grey,blue,Bad,Good,4|22|18|20|9|1|24|7|12|17|19|13|11|10|3|15|23|14|6|5|8|2|21|16,-8.873551368713379,-7.865739345550537,-8.873551368713379,-7.865739345550537
Martyetal_2022,Exp_4,34,Test,High,Positive,SI,Bad,Mia,It is possible that the mystery box contains a yellow ball.,D-D-D,a green ball,a green ball,a green ball,yellow,blue,grey,green,Bad,Good,8|18|14|9|11|19|15|6|1|7|17|21|24|10|16|20|12|5|4|22|3|13|2|23,-9.112895011901855,-7.804300785064697,-9.112895011901855,-7.804300785064697
Martyetal_2022,Exp_4,35,Test,High,Positive,SI,Good,Sam,It is possible that the mystery box contains a green ball.,A-D-C,a green ball,a yellow ball,a grey ball,green,blue,grey,yellow,Bad,Good,23|16|12|18|10|15|9|3|11|7|4|8|24|14|22|21|5|19|17|6|2|1|13|20,-8.711392402648926,-7.617642402648926,-8.711392402648926,-7.617642402648926
Martyetal_2022,Exp_4,36,Test,High,Negative,FC,Target,Sam,It is not certain that the mystery box contains both a green ball and a blue ball.,A-AB-A,a green ball,a green ball and a blue ball,a green ball,green,blue,grey,yellow,Bad,Good,20|1|21|18|15|13|23|2|10|22|3|6|5|7|24|12|11|8|17|19|14|16|4|9,-8.157808303833008,-7.181246280670166,-8.157808303833008,-7.181246280670166
Martyetal_2022,Exp_4,37,Test,High,Negative,FC,Bad,Sam,It is not certain that the mystery box contains both a blue ball and a grey ball.,AB-AB-AB,a blue ball and a grey ball,a blue ball and a grey ball,a blue ball and a grey ball,blue,grey,yellow,green,Bad,Good,17|4|16|11|19|3|8|21|15|9|23|20|2|18|13|7|1|22|6|24|10|14|12|5,-7.983372211456299,-6.998997211456299,-7.983372211456299,-6.998997211456299
Martyetal_2022,Exp_4,38,Test,High,Positive,DIST,Target,Mia,It is certain that the mystery box contains either a green ball or a grey ball.,A-A-A,a green ball,a green ball,a green ball,green,grey,blue,yellow,Bad,Good,1|23|9|14|24|21|11|8|3|16|18|12|17|15|10|7|19|22|2|5|6|4|20|13,-8.370911598205566,-7.441223621368408,-8.370911598205566,-7.441223621368408
Martyetal_2022,Exp_4,39,Test,High,Negative,DIST,Good,Sam,It is not possible that the mystery box contains both a blue ball and a grey ball.,A-B-A,a blue ball,a grey ball,a blue ball,blue,grey,yellow,green,Bad,Good,21|16|23|6|1|11|14|18|5|17|12|13|7|2|10|20|4|3|9|22|19|24|15|8,-8.475604057312012,-7.538104057312012,-8.475604057312012,-7.538104057312012
Martyetal_2022,Exp_4,40,Test,High,Negative,DIST,Target,Sam,It is not possible that the mystery box contains both a yellow ball and a green ball.,A-A-A,a yellow ball,a yellow ball,a yellow ball,yellow,green,grey,blue,Bad,Good,11|20|6|24|7|16|22|1|19|15|4|5|9|3|14|13|2|23|8|12|21|10|18|17,-8.920472145080566,-7.732972145080566,-8.920472145080566,-7.732972145080566
Martyetal_2022,Exp_4,41,Test,High,Positive,DIST,Bad,Sam,It is certain that the mystery box contains either a green ball or a grey ball.,A-C-B,a green ball,a blue ball,a grey ball,green,grey,blue,yellow,Bad,Good,19|9|24|20|10|15|4|17|22|8|13|11|3|5|6|12|2|7|16|14|1|18|21|23,-8.852949142456055,-7.731855869293213,-8.852949142456055,-7.731855869293213
Martyetal_2022,Exp_4,42,Test,High,Positive,DIST,Target,Mia,It is certain that the mystery box contains either a yellow ball or a blue ball.,A-A-A,a yellow ball,a yellow ball,a yellow ball,yellow,blue,green,grey,Bad,Good,5|4|12|16|15|9|6|22|21|2|20|23|18|10|11|8|13|17|19|1|3|24|14|7,-8.355008125305176,-7.358914375305176,-8.355008125305176,-7.358914375305176
Martyetal_2022,Exp_4,43,Test,High,Negative,FC,Bad,Mia,It is not certain that the mystery box contains both a yellow ball and a grey ball.,AB-AB-AB,a yellow ball and a grey ball,a yellow ball and a grey ball,a yellow ball and a grey ball,yellow,grey,green,blue,Bad,Good,7|12|6|8|15|19|20|2|4|16|18|24|21|5|3|14|13|1|10|23|22|9|17|11,-8.385375022888184,-7.404906272888184,-8.385375022888184,-7.404906272888184
Martyetal_2022,Exp_4,44,Test,High,Positive,SI,Good,Sam,It is possible that the mystery box contains a grey ball.,A-D-C,a grey ball,a yellow ball,a blue ball,grey,green,blue,yellow,Bad,Good,17|14|1|20|23|11|7|22|18|21|9|3|13|6|4|24|12|19|10|15|16|8|5|2,-8.41508960723877,-7.3994646072387695,-8.41508960723877,-7.3994646072387695
Martyetal_2022,Exp_4,45,Test,High,Positive,II,Bad,Sam,The mystery box contains either a blue ball or a grey ball.,D-C-D,a green ball,a yellow ball,a green ball,blue,grey,yellow,green,Bad,Good,6|22|23|11|20|4|10|18|15|19|9|13|5|8|7|21|12|16|1|3|17|2|14|24,-8.257244110107422,-7.015056133270264,-8.257244110107422,-7.015056133270264
Martyetal_2022,Exp_4,46,Test,High,Negative,SI,Target,Sam,It is not certain that the mystery box contains a blue ball.,D-D-D,a grey ball,a grey ball,a grey ball,blue,yellow,green,grey,Bad,Good,13|24|2|18|10|11|6|9|21|8|5|19|1|4|7|14|16|20|15|17|23|12|22|3,-8.512690544128418,-7.40722131729126,-8.512690544128418,-7.40722131729126
Martyetal_2022,Exp_4,47,Test,High,Negative,DIST,Bad,Mia,It is not possible that the mystery box contains both a yellow ball and a blue ball.,A-AB-B,a yellow ball,a yellow ball and a blue ball,a blue ball,yellow,blue,green,grey,Bad,Good,2|16|3|10|5|9|23|15|6|18|7|11|24|12|4|13|1|21|20|8|22|17|19|14,-8.534317016601562,-7.475722789764404,-8.534317016601562,-7.475722789764404
Martyetal_2022,Exp_4,48,Test,High,Positive,II,Bad,Sam,The mystery box contains either a grey ball or a yellow ball.,D-C-D,a green ball,a blue ball,a green ball,grey,yellow,blue,green,Bad,Good,7|17|22|6|5|3|23|1|11|24|20|16|14|10|21|2|9|4|12|18|8|19|13|15,-8.531383514404297,-7.726696491241455,-8.531383514404297,-7.726696491241455
Martyetal_2022,Exp_4,49,Test,High,Positive,FC,Good,Mia,It is possible that the mystery box contains either a yellow ball or a grey ball.,A-C-B,a yellow ball,a blue ball,a grey ball,yellow,grey,blue,green,Bad,Good,7|9|8|1|5|6|18|21|4|19|23|2|22|15|14|3|12|24|13|10|16|11|20|17,-8.861129760742188,-7.939255237579346,-8.861129760742188,-7.939255237579346
Martyetal_2022,Exp_4,50,Test,High,Positive,FC,Bad,Mia,It is possible that the mystery box contains either a yellow ball or a blue ball.,D-C-D,a grey ball,a green ball,a grey ball,yellow,blue,green,grey,Bad,Good,24|9|19|13|2|22|10|11|3|15|16|14|20|5|7|12|4|21|1|8|17|23|6|18,-8.599740982055664,-7.775522708892822,-8.599740982055664,-7.775522708892822
Martyetal_2022,Exp_4,51,Test,High,Positive,FC,Bad,Sam,It is possible that the mystery box contains either a grey ball or a green ball.,D-C-D,a yellow ball,a blue ball,a yellow ball,grey,green,blue,yellow,Bad,Good,13|10|18|11|24|7|1|23|12|21|8|20|4|15|2|9|14|5|3|17|6|19|16|22,-8.651312828063965,-7.686469078063965,-8.651312828063965,-7.686469078063965
Martyetal_2022,Exp_4,52,Test,High,Negative,SI,Bad,Sam,It is not certain that the mystery box contains a green ball.,A-A-A,a green ball,a green ball,a green ball,green,yellow,grey,blue,Bad,Good,17|21|9|2|14|16|19|15|7|5|22|13|10|6|18|23|11|4|8|3|1|20|12|24,-8.32520866394043,-6.9384894371032715,-8.32520866394043,-6.9384894371032715
Martyetal_2022,Exp_4,53,Test,High,Positive,SI,Target,Sam,It is possible that the mystery box contains a blue ball.,A-A-A,a blue ball,a blue ball,a blue ball,blue,grey,yellow,green,Bad,Good,21|13|14|5|24|16|20|22|17|1|6|2|18|8|4|15|23|3|7|10|9|12|11|19,-8.425978660583496,-7.824416637420654,-8.425978660583496,-7.824416637420654
Martyetal_2022,Exp_4,54,Test,High,Negative,DIST,Bad,Mia,It is not possible that the mystery box contains both a grey ball and a green ball.,A-AB-B,a grey ball,a grey ball and a green ball,a green ball,grey,green,blue,yellow,Bad,Good,11|2|1|17|9|22|21|16|13|10|12|7|15|24|19|4|5|3|6|20|8|18|23|14,-8.729846954345703,-7.897816181182861,-8.729846954345703,-7.897816181182861
Martyetal_2022,Exp_4,55,Test,High,Negative,FC,Good,Sam,It is not certain that the mystery box contains both a blue ball and a green ball.,A-AB-B,a blue ball,a blue ball and a green ball,a green ball,blue,green,grey,yellow,Bad,Good,8|12|15|19|13|5|22|24|4|1|17|2|3|6|21|23|18|11|14|10|9|16|20|7,-8.986932754516602,-7.611932754516602,-8.986932754516602,-7.611932754516602
Martyetal_2022,Exp_4,56,Test,High,Negative,FC,Target,Mia,It is not certain that the mystery box contains both a yellow ball and a blue ball.,A-AB-A,a yellow ball,a yellow ball and a blue ball,a yellow ball,yellow,blue,grey,green,Bad,Good,24|13|6|1|8|17|23|4|16|12|21|14|22|9|7|5|19|11|3|18|10|2|15|20,-8.188241004943848,-7.149178504943848,-8.188241004943848,-7.149178504943848
Martyetal_2022,Exp_4,57,Test,High,Positive,FC,Good,Sam,It is possible that the mystery box contains either a yellow ball or a grey ball.,A-C-B,a yellow ball,a blue ball,a grey ball,yellow,grey,blue,green,Bad,Good,23|21|5|2|11|6|13|8|12|17|16|14|10|24|9|15|19|7|1|22|18|20|3|4,-8.357135772705078,-7.536823272705078,-8.357135772705078,-7.536823272705078
Martyetal_2022,Exp_4,58,Test,High,Negative,II,Target,Mia,The mystery box does not contain both a yellow ball and a green ball.,A-A-A,a yellow ball,a yellow ball,a yellow ball,yellow,green,blue,grey,Bad,Good,21|5|14|15|12|10|16|8|23|11|3|22|4|19|2|1|17|20|13|9|18|6|7|24,-8.17496395111084,-7.24527645111084,-8.17496395111084,-7.24527645111084
Martyetal_2022,Exp_4,59,Test,High,Positive,II,Good,Sam,The mystery box contains either a grey ball or a green ball.,A-B-A,a grey ball,a green ball,a grey ball,grey,green,yellow,blue,Bad,Good,22|7|16|13|12|1|3|6|8|18|15|10|24|17|19|2|9|20|5|4|21|14|11|23,-8.266998291015625,-7.477935314178467,-8.266998291015625,-7.477935314178467
Martyetal_2022,Exp_4,60,Test,High,Negative,DIST,Target,Mia,It is not possible that the mystery box contains both a grey ball and a green ball.,A-A-A,a grey ball,a grey ball,a grey ball,grey,green,blue,yellow,Bad,Good,14|20|6|22|8|24|5|12|7|3|10|16|23|18|9|1|17|4|21|2|19|11|13|15,-8.668249130249023,-7.832311153411865,-8.668249130249023,-7.832311153411865
Martyetal_2022,Exp_4,61,Test,High,Negative,SI,Good,Mia,It is not certain that the mystery box contains a green ball.,A-D-A,a green ball,a yellow ball,a green ball,green,blue,grey,yellow,Bad,Good,11|23|9|8|10|18|24|14|6|22|12|13|19|17|1|21|7|20|4|16|2|3|15|5,-8.635008811950684,-7.498290061950684,-8.635008811950684,-7.498290061950684
Martyetal_2022,Exp_4,62,Test,High,Positive,SI,Bad,Mia,It is possible that the mystery box contains a grey ball.,D-D-D,a blue ball,a blue ball,a blue ball,grey,green,yellow,blue,Bad,Good,20|18|2|6|17|14|13|3|11|1|8|4|5|7|19|23|16|21|9|12|15|24|22|10,-8.32299518585205,-7.424557685852051,-8.32299518585205,-7.424557685852051
Martyetal_2022,Exp_4,63,Test,High,Positive,II,Target,Sam,The mystery box contains either a grey ball or a blue ball.,A-A-A,a grey ball,a grey ball,a grey ball,grey,blue,yellow,green,Bad,Good,23|24|16|4|20|22|2|17|8|14|5|6|18|3|15|13|10|11|9|7|12|1|19|21,-8.429412841796875,-7.671600341796875,-8.429412841796875,-7.671600341796875
Martyetal_2022,Exp_4,64,Test,High,Negative,SI,Bad,Sam,It is not certain that the mystery box contains a grey ball.,A-A-A,a grey ball,a grey ball,a grey ball,grey,green,yellow,blue,Bad,Good,7|15|14|6|2|23|12|24|22|13|8|3|5|10|20|9|17|16|1|21|19|4|11|18,-8.80615234375,-7.728027820587158,-8.80615234375,-7.728027820587158
Martyetal_2022,Exp_4,65,Test,High,Negative,FC,Bad,Mia,It is not certain that the mystery box contains both a blue ball and a yellow ball.,AB-AB-AB,a blue ball and a yellow ball,a blue ball and a yellow ball,a blue ball and a yellow ball,blue,yellow,green,grey,Bad,Good,11|6|13|3|16|21|5|7|14|22|8|17|24|20|9|10|4|19|1|23|2|12|15|18,-8.635177612304688,-7.412521839141846,-8.635177612304688,-7.412521839141846
