Study,Experiment,Item_nr,Item_status,Negation,Polarity,Inference_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad
Martyetal_2022,Exp_4,25,Test,High,Negative,SI,Bad,Mia,It is not certain that the mystery box contains a yellow ball.,A-A-A,a yellow ball,a yellow ball,a yellow ball,yellow,green,grey,blue,Bad,Good,15|11|22|21|14|19|9|6|13|20|24|10|4|17|3|16|2|12|8|1|7|18|5|23,-13.360525131225586,-11.458181381225586,-13.360525131225586,-11.458181381225586
Martyetal_2022,Exp_4,26,Test,High,Positive,DIST,Good,Mia,It is certain that the mystery box contains either a grey ball or a blue ball.,A-AB-B,a grey ball,a grey ball and a blue ball,a blue ball,grey,blue,green,yellow,Bad,Good,8|17|23|5|2|10|11|3|13|16|19|14|24|12|22|6|15|7|18|9|21|20|1|4,-13.25049877166748,-11.50440502166748,-13.25049877166748,-11.50440502166748
Martyetal_2022,Exp_4,27,Test,High,Negative,FC,Target,Mia,It is not certain that the mystery box contains both a yellow ball and a green ball.,A-AB-A,a yellow ball,a yellow and a green ball,a yellow ball,yellow,green,grey,blue,Bad,Good,23|2|13|24|5|1|15|4|22|19|20|10|14|16|9|18|7|17|12|6|8|11|3|21,-13.307029724121094,-11.685935974121094,-13.307029724121094,-11.685935974121094
Martyetal_2022,Exp_4,28,Test,High,Negative,DIST,Good,Sam,It is not possible that the mystery box contains both a blue ball and a yellow ball.,A-B-A,a blue ball,a yellow ball,a blue ball,blue,yellow,green,grey,Bad,Good,1|14|5|13|3|15|20|4|16|7|12|24|22|18|9|8|21|11|2|6|23|10|17|19,-13.3385648727417,-11.4049711227417,-13.3385648727417,-11.4049711227417
Martyetal_2022,Exp_4,29,Test,High,Positive,II,Good,Sam,The mystery box contains either a grey ball or a green ball.,A-B-A,a grey ball,a green ball,a grey ball,grey,green,yellow,blue,Bad,Good,15|13|9|20|21|1|7|23|8|5|22|2|19|17|3|18|10|4|6|12|24|16|14|11,-12.942822456359863,-11.329541206359863,-12.942822456359863,-11.329541206359863
Martyetal_2022,Exp_4,30,Test,High,Positive,FC,Target,Mia,It is possible that the mystery box contains either a grey ball or a blue ball.,A-C-A,a grey ball,a yellow ball,a grey ball,grey,blue,yellow,green,Bad,Good,23|7|10|19|18|13|5|12|4|2|1|21|8|20|11|9|16|24|17|6|3|22|14|15,-13.418076515197754,-11.671982765197754,-13.418076515197754,-11.671982765197754
Martyetal_2022,Exp_4,31,Test,High,Positive,II,Target,Sam,The mystery box contains either a grey ball or a green ball.,A-A-A,a grey ball,a grey ball,a grey ball,grey,green,blue,yellow,Bad,Good,9|20|21|7|6|1|19|13|23|5|11|22|18|12|15|16|3|17|4|14|2|8|10|24,-13.194801330566406,-11.280738830566406,-13.194801330566406,-11.280738830566406
Martyetal_2022,Exp_4,32,Test,High,Negative,II,Good,Mia,The mystery box does not contain both a grey ball and a green ball.,A-B-A,a grey ball,a green ball,a grey ball,grey,green,blue,yellow,Bad,Good,14|6|3|4|23|8|5|20|9|24|2|21|19|10|13|15|11|12|7|16|1|17|22|18,-13.274293899536133,-11.586793899536133,-13.274293899536133,-11.586793899536133
Martyetal_2022,Exp_4,33,Test,High,Positive,FC,Target,Sam,It is possible that the mystery box contains either a yellow ball or a green ball.,A-C-A,a yellow ball,a grey ball,a yellow ball,yellow,green,grey,blue,Bad,Good,11|13|9|5|2|22|10|8|7|1|24|23|15|6|19|14|18|20|3|17|4|16|12|21,-13.266429901123047,-11.703929901123047,-13.266429901123047,-11.703929901123047
Martyetal_2022,Exp_4,34,Test,High,Positive,SI,Bad,Mia,It is possible that the mystery box contains a yellow ball.,D-D-D,a green ball,a green ball,a green ball,yellow,blue,grey,green,Bad,Good,9|7|22|14|21|16|4|23|13|5|24|17|11|10|6|8|15|3|1|19|20|2|12|18,-13.226286888122559,-11.878630638122559,-13.226286888122559,-11.878630638122559
Martyetal_2022,Exp_4,35,Test,High,Positive,SI,Good,Sam,It is possible that the mystery box contains a green ball.,A-D-C,a green ball,a yellow ball,a grey ball,green,blue,grey,yellow,Bad,Good,6|1|20|12|5|16|3|10|11|2|4|23|18|15|24|14|22|19|13|17|9|7|21|8,-13.095625877380371,-11.665938377380371,-13.095625877380371,-11.665938377380371
Martyetal_2022,Exp_4,36,Test,High,Negative,FC,Target,Sam,It is not certain that the mystery box contains both a green ball and a blue ball.,A-AB-A,a green ball,a green ball and a blue ball,a green ball,green,blue,grey,yellow,Bad,Good,7|6|23|3|21|8|10|24|19|2|11|20|4|14|18|9|16|13|15|22|12|1|17|5,-13.260189056396484,-11.619564056396484,-13.260189056396484,-11.619564056396484
Martyetal_2022,Exp_4,37,Test,High,Negative,FC,Bad,Sam,It is not certain that the mystery box contains both a blue ball and a grey ball.,AB-AB-AB,a blue ball and a grey ball,a blue ball and a grey ball,a blue ball and a grey ball,blue,grey,yellow,green,Bad,Good,1|14|22|24|2|5|9|12|6|18|7|16|15|8|20|23|4|21|17|13|19|10|11|3,-13.133925437927246,-11.333144187927246,-13.133925437927246,-11.333144187927246
Martyetal_2022,Exp_4,38,Test,High,Positive,DIST,Target,Mia,It is certain that the mystery box contains either a green ball or a grey ball.,A-A-A,a green ball,a green ball,a green ball,green,grey,blue,yellow,Bad,Good,14|24|1|3|23|4|18|5|20|17|19|22|16|11|12|15|2|7|13|21|8|9|6|10,-13.21428394317627,-11.38615894317627,-13.21428394317627,-11.38615894317627
Martyetal_2022,Exp_4,39,Test,High,Negative,DIST,Good,Sam,It is not possible that the mystery box contains both a blue ball and a grey ball.,A-B-A,a blue ball,a grey ball,a blue ball,blue,grey,yellow,green,Bad,Good,7|18|20|6|13|4|12|16|23|5|19|8|22|9|2|15|14|10|17|11|21|24|1|3,-13.4445161819458,-11.5499849319458,-13.4445161819458,-11.5499849319458
Martyetal_2022,Exp_4,40,Test,High,Negative,DIST,Target,Sam,It is not possible that the mystery box contains both a yellow ball and a green ball.,A-A-A,a yellow ball,a yellow ball,a yellow ball,yellow,green,grey,blue,Bad,Good,18|6|21|22|5|23|9|13|15|17|20|16|8|14|19|11|3|12|10|4|1|7|2|24,-13.168499946594238,-11.230999946594238,-13.168499946594238,-11.230999946594238
Martyetal_2022,Exp_4,41,Test,High,Positive,DIST,Bad,Sam,It is certain that the mystery box contains either a green ball or a grey ball.,A-C-B,a green ball,a blue ball,a grey ball,green,grey,blue,yellow,Bad,Good,5|9|13|14|4|22|24|1|10|6|12|19|7|3|2|21|23|8|16|15|18|11|20|17,-13.5296630859375,-11.7484130859375,-13.5296630859375,-11.7484130859375
Martyetal_2022,Exp_4,42,Test,High,Positive,DIST,Target,Mia,It is certain that the mystery box contains either a yellow ball or a blue ball.,A-A-A,a yellow ball,a yellow ball,a yellow ball,yellow,blue,green,grey,Bad,Good,16|14|3|10|21|2|4|12|18|17|1|13|5|19|24|20|15|22|11|6|23|8|9|7,-13.245309829711914,-11.538278579711914,-13.245309829711914,-11.538278579711914
