Study,Experiment,Item_nr,Item_status,Negation,Polarity,Inference_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad
Martyetal_2022,Exp_5,25,Test,Intermediate,Negative,SI,Bad,Mia,It is possible that the mystery box does not contain a blue ball.,A-A-A,a blue ball,a blue ball,a blue ball,blue,yellow,green,grey,Bad,Good,11|23|2|12|5|10|6|20|14|21|3|22|4|9|17|16|18|24|13|19|8|7|15|1,-25.754018783569336,-23.593862533569336,-25.754018783569336,-23.593862533569336
Martyetal_2022,Exp_5,26,Test,Intermediate,Positive,DIST,Bad,Mia,It is certain that the mystery box contains either a blue ball or a grey ball.,A-C-B,a blue ball,a green ball,a grey ball,blue,grey,green,yellow,Bad,Good,7|15|5|17|24|16|23|11|4|22|21|10|9|19|3|12|18|1|20|6|14|13|8|2,-25.660354614257812,-24.484573364257812,-25.660354614257812,-24.484573364257812
Martyetal_2022,Exp_5,27,Test,Intermediate,Positive,II,Good,Mia,The mystery box contains either a yellow ball or a blue ball.,A-B-A,a yellow ball,a blue ball,a yellow ball,yellow,blue,green,grey,Bad,Good,1|10|24|23|16|15|21|20|7|13|8|3|4|18|11|5|17|9|2|14|22|12|19|6,-26.22044563293457,-24.79515266418457,-26.22044563293457,-24.79515266418457
Martyetal_2022,Exp_5,28,Test,Intermediate,Positive,FC,Target,Sam,It is possible that the mystery box contains either a grey ball or a blue ball.,A-C-A,a grey ball,a green ball,a grey ball,grey,blue,green,yellow,Bad,Good,18|2|17|7|16|10|5|6|14|15|4|8|24|9|20|13|1|19|23|11|12|22|3|21,-26.30087661743164,-24.74618911743164,-26.30087661743164,-24.74618911743164
Martyetal_2022,Exp_5,29,Test,Intermediate,Negative,FC,Bad,Mia,It is possible that the mystery box does not contain both a green ball and a yellow ball.,AB-AB-AB,a green ball and a yellow ball,a green ball and a yellow ball,a green ball and a yellow ball,green,yellow,blue,grey,Bad,Good,13|5|14|11|22|19|8|16|18|10|17|20|6|9|4|2|21|12|15|3|1|24|23|7,-26.52256965637207,-24.50206184387207,-26.52256965637207,-24.50206184387207
Martyetal_2022,Exp_5,30,Test,Intermediate,Negative,SI,Good,Mia,It is possible that the mystery box does not contain a grey ball.,A-D-A,a grey ball,a blue ball,a grey ball,grey,green,yellow,blue,Bad,Good,7|8|3|16|13|17|20|10|1|12|23|19|14|5|4|18|11|2|22|15|9|6|24|21,-26.71442413330078,-23.92194366455078,-26.71442413330078,-23.92194366455078
Martyetal_2022,Exp_5,31,Test,Intermediate,Negative,SI,Target,Sam,It is possible that the mystery box does not contain a yellow ball.,D-D-D,a green ball,a green ball,a green ball,yellow,blue,grey,green,Bad,Good,22|11|15|5|1|19|7|9|10|21|13|18|14|24|23|4|3|16|20|8|6|2|12|17,-26.346784591674805,-24.951276779174805,-26.346784591674805,-24.951276779174805
Martyetal_2022,Exp_5,32,Test,Intermediate,Negative,FC,Good,Sam,It is possible that the mystery box does not contain both a grey ball and a yellow ball.,A-AB-B,a grey ball,a grey ball and a yellow ball,a yellow ball,grey,yellow,blue,green,Bad,Good,20|6|16|8|2|19|14|12|7|21|24|15|1|13|3|9|5|23|17|22|4|11|10|18,-27.092859268188477,-25.101648330688477,-27.092859268188477,-25.101648330688477
Martyetal_2022,Exp_5,33,Test,Intermediate,Positive,SI,Good,Mia,It is possible that the mystery box contains a blue ball.,A-D-C,a blue ball,a yellow ball,a grey ball,blue,green,grey,yellow,Bad,Good,22|13|23|16|7|9|21|20|19|8|5|2|4|17|15|3|12|11|1|18|24|10|14|6,-26.008960723876953,-24.476734161376953,-26.008960723876953,-24.476734161376953
Martyetal_2022,Exp_5,34,Test,Intermediate,Positive,SI,Target,Mia,It is possible that the mystery box contains a green ball.,A-A-A,a green ball,a green ball,a green ball,green,grey,blue,yellow,Bad,Good,12|24|16|1|17|14|7|19|8|9|4|21|15|6|22|11|20|13|5|23|18|10|3|2,-25.721799850463867,-24.304807662963867,-25.721799850463867,-24.304807662963867
