Study,Experiment,Modal_flavor,Item_nr,Item_status,Block,Quantifier_type,Sentence_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad
Martyetal_2023,Exp_1,Epistemic,9,Test,Block_A,Nominal,Control_1,Good,Mia,Every visible box contains a yellow ball.,A-A-A,a yellow ball,a yellow ball,a yellow ball,yellow,grey,blue,green,Bad,Good,63|7|60|59|3|57|1|4|64|61|62|5|58|6|8|2,-27.269929885864258,-24.379304885864258,-27.269929885864258,-24.379304885864258
Martyetal_2023,Exp_1,Epistemic,10,Test,Block_A,Nominal,Test,Target_1,Mia,Every visible box contains a yellow ball or a green ball.,A-AB-AB,a yellow and a green ball,a yellow ball,a yellow and a green ball,yellow,green,grey,blue,Bad,Good,2|8|63|4|6|7|60|58|61|5|64|1|57|62|3|59,-26.496414184570312,-24.472976684570312,-26.496414184570312,-24.472976684570312
Martyetal_2023,Exp_1,Epistemic,11,Test,Block_A,Nominal,Control_1,Bad,Mia,Every visible box contains a grey ball.,A-CD-C,a green ball and a yellow ball,a green ball,a grey ball,grey,blue,green,yellow,Bad,Good,58|7|60|8|2|62|4|57|64|3|61|1|63|59|5|6,-27.273818969726562,-22.293350219726562,-27.273818969726562,-22.293350219726562
Martyetal_2023,Exp_1,Epistemic,12,Test,Block_A,Nominal,Control_2,Good,Sam,Every visible box contains a grey ball and a green ball.,AB-AB-AB,a grey ball and a green ball,a grey ball and a green ball,a grey ball and a green ball,grey,green,yellow,blue,Bad,Good,8|3|62|60|59|58|63|7|61|4|1|5|6|57|64|2,-26.711381912231445,-25.025835037231445,-26.711381912231445,-25.025835037231445
Martyetal_2023,Exp_1,Epistemic,13,Test,Block_A,Nominal,Control_3,Bad,Mia,No visible box contains a yellow ball.,A-CD-A,a yellow ball,a yellow ball,a grey ball and a blue ball,yellow,green,grey,blue,Bad,Good,60|4|59|6|2|3|58|61|62|5|63|64|1|7|57|8,-26.560081481933594,-21.629417419433594,-26.560081481933594,-21.629417419433594
Martyetal_2023,Exp_1,Epistemic,14,Test,Block_A,Nominal,Test,Target_1,Sam,Every visible box contains a yellow ball or a grey ball.,A-AB-A,a yellow ball,a yellow ball and a grey ball,a yellow ball,yellow,grey,blue,green,Bad,Good,3|60|58|57|64|59|63|4|7|62|2|8|5|6|1|61,-27.888099670410156,-24.777748107910156,-27.888099670410156,-24.777748107910156
Martyetal_2023,Exp_1,Epistemic,15,Test,Block_A,Nominal,Test,Good,Sam,Every visible box contains a green ball or a grey ball.,A-AB-B,a grey ball,a green ball and a grey ball,a green ball,green,grey,blue,yellow,Bad,Good,1|3|64|63|59|8|6|57|7|5|2|58|60|62|61|4,-26.923263549804688,-24.508224487304688,-26.923263549804688,-24.508224487304688
Martyetal_2023,Exp_1,Epistemic,16,Test,Block_A,Nominal,Control_3,Good,Sam,No visible box contains a green ball.,C-CD-C,a grey ball,a grey ball and a blue ball,a grey ball,green,yellow,grey,blue,Bad,Good,57|61|58|63|8|5|62|6|2|7|59|60|64|4|3|1,-27.236780166625977,-23.305139541625977,-27.236780166625977,-23.305139541625977
Martyetal_2023,Exp_1,Epistemic,17,Test,Block_A,Nominal,Control_4,Good,Sam,No visible box contains a green ball or a yellow ball.,C-CD-C,a blue ball,a blue ball,a blue ball and a grey ball,green,yellow,blue,grey,Bad,Good,3|6|4|64|58|8|7|1|60|63|2|59|57|61|62|5,-26.904762268066406,-23.125465393066406,-26.904762268066406,-23.125465393066406
Martyetal_2023,Exp_1,Epistemic,18,Test,Block_A,Nominal,Test,Bad,Sam,Every visible box contains a blue ball or a yellow ball.,A-CD-C,a green ball,a green ball and a grey ball,a blue ball,blue,yellow,green,grey,Bad,Good,59|63|7|2|64|58|6|61|3|1|57|4|60|8|62|5,-27.126420974731445,-23.910600662231445,-27.126420974731445,-23.910600662231445
